game_number,player,start_pos,direction,word,score
4,player 2,"(10, 8)",across,pożg,13
4,player 3,"(3, 9)",down,mance,6
4,player 4,"(3, 7)",across,bimbac,12
4,player 1,"(0, 7)",down,alib,12
4,player 2,"(0, 6)",across,hafiz,10
4,player 3,"(2, 11)",down,dań,9
4,player 4,"(2, 2)",across,rosłyi,9
4,player 1,"(1, 3)",down,woź,28
4,player 2,"(5, 6)",across,stanę,9
4,player 3,"(4, 4)",across,pia,6
4,player 4,"(4, 4)",down,pekany,7
4,player 1,"(5, 0)",across,hejće,13
4,player 2,"(5, 0)",down,hoc,9
4,player 3,"(7, 2)",across,wlał,6
4,player 4,"(9, 8)",down,upitą,11
4,player 1,"(12, 5)",across,delty,7
4,player 2,"(13, 0)",across,izoneo,10
4,player 3,"(9, 3)",down,namin,9
4,player 4,"(8, 6)",down,kadze,6
4,player 1,"(10, 0)",across,ikra,4
4,player 2,"(6, 11)",across,wtó,7
4,player 3,"(4, 1)",down,wen,2
4,player 4,"(9, 0)",down,pieli,3
4,player 1,"(11, 11)",across,uz,1
4,player 2,"(2, 9)",down,amance,1
5,player 1,"(7, 7)",across,mh,10
5,player 1,"(6, 8)",down,mh,2
5,player 2,"(6, 8)",across,mrozie,5
5,player 3,"(5, 13)",down,pełń,12
5,player 4,"(6, 11)",down,zsiąę,12
5,player 1,"(10, 8)",across,strępw,8
5,player 2,"(10, 13)",down,wkła,12
5,player 3,"(1, 10)",down,aliddo,10
5,player 4,"(3, 8)",across,ooiy,8
5,player 1,"(1, 6)",across,pejsac,9
5,player 2,"(9, 5)",across,bata,7
5,player 3,"(0, 7)",down,geg,18
5,player 4,"(13, 10)",across,raźa,11
5,player 1,"(5, 5)",down,zgrabna,8
5,player 2,"(11, 5)",across,ató,7
5,player 3,"(8, 0)",across,lucjna,11
5,player 4,"(7, 0)",down,ślubi,36
5,player 1,"(3, 3)",down,kwokaj,11
5,player 2,"(11, 0)",across,indy,9
5,player 3,"(11, 1)",down,nif,10
5,player 4,"(4, 0)",across,używi,9
5,player 1,"(0, 0)",down,mensu,15
5,player 2,"(0, 0)",across,milaez,6
5,player 3,"(13, 1)",across,fidz,4
5,player 4,"(4, 6)",across,wen,3
5,player 1,"(10, 4)",across,in,2
5,player 2,"(9, 0)",across,uz,1
5,player 3,"(2, 0)",across,ny,2
5,player 4,"(7, 7)",down,met,1
5,player 3,"(6, 1)",across,wok,2
6,player 1,"(7, 7)",across,koici,14
6,player 1,"(2, 11)",down,warzai,7
6,player 2,"(3, 10)",across,tafą,12
6,player 3,"(0, 13)",down,ogląamy,22
6,player 4,"(0, 7)",across,upewiło,30
6,player 1,"(7, 10)",down,colę,13
6,player 2,"(2, 7)",down,banitk,8
6,player 3,"(3, 3)",across,scysa,8
6,player 4,"(1, 4)",down,kacó,13
6,player 1,"(1, 1)",across,mack,10
6,player 2,"(9, 7)",across,zielny,6
6,player 3,"(1, 2)",down,aj,6
6,player 4,"(9, 7)",down,zranć,9
6,player 1,"(11, 6)",across,raźa,11
6,player 2,"(11, 3)",across,nieraźa,5
6,player 3,"(5, 5)",down,wpiszie,7
6,player 4,"(7, 0)",across,legawi,24
6,player 1,"(0, 0)",down,kodz,18
6,player 2,"(12, 9)",across,spełn,11
6,player 3,"(5, 0)",down,obleż,10
6,player 4,"(5, 3)",down,zhańione,13
6,player 1,"(11, 11)",down,ued,11
6,player 2,"(10, 2)",across,do,2
6,player 3,"(5, 9)",across,tmz,4
6,player 4,"(8, 0)",across,eś,5
6,player 1,"(12, 13)",down,ny,4
6,player 1,"(0, 10)",down,we,1
7,player 1,"(7, 7)",across,udócie,26
7,player 1,"(2, 12)",down,pyrole,10
7,player 2,"(3, 9)",across,cetyn,10
7,player 3,"(0, 10)",down,baźe,13
7,player 4,"(7, 10)",down,cieć,14
7,player 1,"(0, 7)",across,nieba,12
7,player 2,"(5, 7)",across,gozzko,8
7,player 3,"(6, 3)",across,eonah,7
7,player 4,"(4, 3)",down,pierońka,65
7,player 1,"(9, 5)",across,baraże,11
7,player 2,"(7, 0)",across,wydr,15
7,player 3,"(2, 1)",down,wkujmy,11
7,player 4,"(4, 3)",across,pf,10
7,player 1,"(11, 1)",across,gwarz,6
7,player 2,"(9, 1)",down,logos,10
7,player 3,"(2, 1)",across,wątlic,17
7,player 4,"(13, 0)",across,mszyse,7
7,player 1,"(8, 6)",down,pad,4
7,player 2,"(0, 5)",down,mnie,4
7,player 3,"(0, 1)",across,watem,5
7,player 4,"(10, 10)",across,ćkł,5
7,player 1,"(1, 10)",across,aj,3
7,player 2,"(5, 0)",across,aj,1
7,player 3,"(5, 5)",down,in,1
7,player 4,"(10, 11)",down,kił,6
7,player 1,"(9, 8)",down,as,1
7,player 2,"(12, 9)",across,śnła,8
7,player 4,"(0, 7)",down,ny,2
7,player 1,"(12, 12)",down,as,1
8,player 1,"(7, 7)",across,szarua,16
8,player 1,"(5, 10)",down,werpnę,15
8,player 2,"(9, 8)",across,tkną,9
8,player 3,"(10, 4)",across,filmó,20
8,player 4,"(5, 5)",down,bożcai,12
8,player 1,"(5, 10)",across,waść,12
8,player 2,"(6, 4)",across,woź,10
8,player 3,"(1, 11)",down,fałda,12
8,player 4,"(2, 8)",across,zezai,5
8,player 1,"(1, 9)",down,tepu,7
8,player 2,"(8, 1)",across,ajnocy,8
8,player 3,"(5, 1)",down,lejanie,9
8,player 4,"(4, 7)",across,chu,5
8,player 1,"(11, 1)",across,erb,10
8,player 2,"(4, 0)",across,domyk,10
8,player 3,"(0, 3)",down,grady,11
8,player 4,"(0, 3)",across,geekm,18
8,player 1,"(2, 0)",across,zagail,11
8,player 2,"(6, 0)",across,zeń,8
8,player 3,"(0, 1)",down,sra,4
8,player 4,"(3, 7)",down,och,4
8,player 1,"(10, 7)",down,many,4
8,player 2,"(10, 2)",down,wryt,7
8,player 3,"(13, 0)",across,wetoi,8
8,player 4,"(13, 6)",across,synci,5
8,player 1,"(10, 0)",across,piw,2
8,player 2,"(7, 3)",down,on,1
8,player 3,"(12, 0)",down,iw,1
8,player 2,"(7, 12)",down,as,1
9,player 1,"(7, 7)",across,jojoę,26
9,player 1,"(5, 7)",down,łojai,6
9,player 2,"(2, 10)",down,pentrom,10
9,player 3,"(3, 8)",across,wież,17
9,player 4,"(9, 4)",across,dynią,10
9,player 1,"(6, 5)",down,gińy,11
9,player 2,"(9, 4)",down,dyzma,8
9,player 3,"(11, 2)",across,rózgę,19
9,player 4,"(13, 0)",across,dipoa,12
9,player 2,"(2, 4)",across,zezai,5
9,player 3,"(1, 5)",down,helu,8
9,player 4,"(4, 4)",across,duc,6
9,player 1,"(14, 0)",across,on,6
9,player 2,"(7, 0)",across,taczki,21
9,player 3,"(0, 7)",down,cha,15
9,player 4,"(5, 2)",down,feci,7
9,player 1,"(6, 0)",down,staroć,10
9,player 2,"(0, 6)",across,scab,5
9,player 3,"(5, 9)",across,stawn,4
9,player 4,"(1, 13)",down,nizane,10
9,player 1,"(1, 11)",across,wen,2
9,player 2,"(2, 1)",down,wrap,5
9,player 3,"(3, 0)",across,krem,9
9,player 4,"(0, 11)",down,iw,1
9,player 3,"(4, 4)",down,da,1
10,player 1,"(7, 7)",across,czkań,24
10,player 1,"(6, 10)",down,łaszą,15
10,player 2,"(9, 7)",across,żubza,12
10,player 3,"(5, 8)",down,wczyuj,8
10,player 4,"(5, 7)",across,iw,1
10,player 1,"(2, 7)",down,noki,4
10,player 2,"(3, 3)",across,plerom,12
10,player 3,"(2, 3)",down,spowijać,58
10,player 4,"(6, 0)",across,syfił,11
10,player 1,"(1, 1)",down,woźniy,26
10,player 2,"(6, 0)",down,sila,12
10,player 3,"(6, 5)",down,eś,6
10,player 4,"(9, 1)",down,stóp,10
10,player 1,"(5, 10)",across,zada,5
10,player 2,"(1, 13)",down,brdya,16
10,player 3,"(11, 0)",across,dómy,10
10,player 4,"(0, 11)",down,impera,9
10,player 1,"(0, 8)",across,zooi,3
10,player 2,"(2, 5)",down,geg,6
10,player 3,"(2, 9)",across,tup,5
10,player 4,"(8, 2)",across,hak,5
10,player 1,"(1, 0)",across,ewe,2
10,player 2,"(0, 2)",across,wen,3
10,player 3,"(4, 0)",across,in,1
10,player 4,"(0, 2)",across,wento,3
10,player 1,"(0, 6)",down,on,1
10,player 2,"(5, 6)",across,hiw,3
10,player 3,"(5, 12)",down,da,1
11,player 1,"(7, 7)",across,woź,22
11,player 1,"(8, 4)",across,węze,8
11,player 2,"(5, 5)",down,jugę,9
11,player 3,"(8, 4)",down,wyuc,10
11,player 4,"(11, 1)",across,zleciła,11
11,player 1,"(9, 2)",down,skleć,11
11,player 2,"(10, 7)",across,alit,8
11,player 3,"(9, 9)",down,biedk,8
11,player 4,"(12, 9)",across,domyk,9
11,player 1,"(9, 13)",down,tryka,12
11,player 2,"(6, 0)",across,wpracu,7
11,player 3,"(4, 14)",down,lisową,33
11,player 4,"(2, 3)",down,firnai,11
11,player 1,"(5, 8)",down,dho,5
11,player 2,"(1, 0)",down,fryzowne,71
11,player 3,"(2, 3)",across,fałaa,6
11,player 4,"(13, 0)",across,śnć,12
11,player 1,"(0, 7)",down,spań,30
11,player 2,"(0, 3)",across,impastoe,60
11,player 3,"(0, 9)",down,ogoni,6
11,player 4,"(2, 9)",across,opóje,12
11,player 1,"(0, 13)",down,dżem,18
11,player 3,"(9, 1)",across,as,1
11,player 4,"(1, 11)",down,zóz,4
11,player 1,"(4, 9)",across,in,2
11,player 4,"(12, 11)",down,mh,3
12,player 1,"(7, 7)",across,znosi,10
12,player 1,"(6, 11)",down,niewodó,15
12,player 2,"(5, 7)",down,krzywka,9
12,player 3,"(11, 3)",across,friza,17
12,player 4,"(12, 8)",across,pisóę,14
12,player 1,"(10, 9)",across,atole,8
12,player 2,"(9, 4)",down,gbrem,11
12,player 3,"(13, 0)",across,nałgm,16
12,player 4,"(6, 2)",across,tapicr,8
12,player 1,"(7, 0)",across,zią,21
12,player 2,"(3, 4)",down,rumpi,10
12,player 3,"(4, 9)",down,jełoo,8
12,player 4,"(3, 0)",down,kiżcze,11
12,player 1,"(0, 1)",down,woau,12
12,player 2,"(1, 12)",down,ocaany,10
12,player 3,"(1, 9)",across,silom,12
12,player 4,"(3, 11)",across,nać,9
12,player 1,"(0, 0)",across,zwal,12
12,player 2,"(3, 3)",across,brr,10
12,player 3,"(11, 6)",down,zań,8
12,player 4,"(5, 9)",across,eś,5
12,player 1,"(2, 1)",across,aj,6
12,player 2,"(4, 2)",down,pytą,4
12,player 3,"(0, 5)",down,hewr,5
12,player 1,"(1, 4)",across,eee,2
12,player 2,"(12, 1)",down,da,2
12,player 3,"(5, 12)",across,ny,2
13,player 1,"(7, 7)",across,kiwani,10
13,player 1,"(6, 12)",down,siedzib,12
13,player 2,"(6, 10)",down,maderę,12
13,player 3,"(11, 9)",across,tęgi,11
13,player 4,"(9, 5)",across,ziraie,5
13,player 1,"(2, 8)",down,lnoymi,8
13,player 2,"(2, 7)",across,alruno,8
13,player 3,"(0, 11)",down,tynf,19
13,player 4,"(8, 6)",down,ciosł,7
13,player 1,"(0, 7)",across,opact,18
13,player 2,"(11, 3)",across,asysk,8
13,player 3,"(4, 5)",across,pikoló,15
13,player 4,"(2, 5)",down,kopier,6
13,player 1,"(3, 1)",across,azymo,10
13,player 2,"(3, 2)",down,zeźą,15
13,player 3,"(1, 1)",down,pua,10
13,player 4,"(12, 0)",across,żena,9
13,player 1,"(11, 1)",down,gej,12
13,player 2,"(6, 4)",across,zeń,8
13,player 3,"(1, 0)",across,spoć,8
13,player 4,"(6, 1)",down,tild,7
13,player 1,"(9, 8)",down,aj,3
13,player 2,"(8, 0)",across,wlec,4
13,player 3,"(8, 12)",across,eś,5
13,player 4,"(0, 0)",down,as,3
13,player 3,"(10, 4)",down,as,2
14,player 1,"(7, 7)",across,zyzi,10
14,player 1,"(4, 10)",down,maźic,16
14,player 2,"(5, 8)",down,usypać,13
14,player 3,"(5, 6)",across,dmucawa,8
14,player 4,"(0, 12)",down,mroziany,58
14,player 1,"(1, 10)",across,serż,14
14,player 2,"(0, 7)",down,tartkm,24
14,player 3,"(3, 3)",across,getyt,14
14,player 4,"(3, 4)",down,efi,11
14,player 1,"(3, 11)",across,łza,10
14,player 2,"(0, 7)",across,tną,6
14,player 3,"(10, 6)",across,aśći,7
14,player 4,"(11, 9)",across,wade,9
14,player 1,"(1, 2)",across,lobowa,8
14,player 2,"(9, 11)",down,kodó,8
14,player 3,"(10, 6)",down,alib,6
14,player 4,"(11, 3)",across,jarl,11
14,player 1,"(13, 3)",across,sambę,9
14,player 2,"(7, 3)",down,erozj,4
14,player 3,"(7, 0)",across,kije,18
14,player 4,"(5, 1)",down,epigona,8
14,player 1,"(0, 2)",down,ilu,7
14,player 2,"(8, 3)",across,rzep,4
14,player 1,"(5, 0)",across,wen,2
14,player 2,"(3, 0)",down,hiw,4
14,player 1,"(6, 12)",across,ny,2
14,player 1,"(9, 0)",across,do,2
15,player 1,"(7, 7)",across,bucy,20
15,player 1,"(2, 10)",down,zeloty,9
15,player 2,"(2, 9)",across,azane,5
15,player 3,"(1, 13)",down,jeńa,22
15,player 4,"(6, 8)",down,duhm,7
15,player 1,"(9, 7)",across,empoę,9
15,player 2,"(4, 7)",across,cykle,7
15,player 3,"(0, 7)",down,trocc,18
15,player 4,"(9, 10)",down,ośla,13
15,player 1,"(4, 14)",down,stadió,30
15,player 2,"(11, 8)",across,silą,17
15,player 3,"(0, 4)",across,ofite,8
15,player 4,"(2, 2)",across,zgrajo,10
15,player 1,"(0, 4)",down,ożrmy,11
15,player 2,"(4, 3)",across,wył,4
15,player 3,"(9, 13)",down,tkw,5
15,player 4,"(0, 11)",down,łza,4
15,player 1,"(10, 4)",across,dziś,6
15,player 2,"(7, 4)",down,biedzi,7
15,player 3,"(11, 3)",across,uz,9
15,player 4,"(8, 3)",across,wign,5
15,player 1,"(6, 10)",across,tor,2
15,player 2,"(5, 1)",across,kie,4
15,player 3,"(5, 1)",down,klapa,6
15,player 4,"(7, 0)",across,nam,9
15,player 1,"(9, 0)",across,nać,7
15,player 2,"(9, 0)",down,ny,2
15,player 3,"(12, 4)",across,in,1
15,player 1,"(5, 12)",down,ars,2
15,player 2,"(10, 6)",down,iw,1
16,player 1,"(7, 7)",across,aj,8
16,player 1,"(6, 7)",down,zajadą,12
16,player 2,"(9, 6)",across,kabzl,8
16,player 3,"(6, 10)",down,paelę,14
16,player 4,"(7, 10)",across,agfe,9
16,player 1,"(5, 13)",down,zlewowa,7
16,player 2,"(11, 3)",across,uczoą,13
16,player 3,"(1, 12)",down,włomu,10
16,player 4,"(3, 8)",across,schło,15
16,player 1,"(1, 9)",across,truwr,14
16,player 2,"(9, 3)",down,smućy,11
16,player 3,"(13, 1)",across,etylin,10
16,player 4,"(11, 11)",across,cha,9
16,player 1,"(8, 1)",down,odpyte,9
16,player 2,"(14, 5)",across,wyza,15
16,player 3,"(4, 2)",down,nikon,6
16,player 4,"(4, 1)",across,gnit,8
16,player 1,"(1, 3)",down,nypi,9
16,player 2,"(1, 0)",across,drenó,18
16,player 3,"(5, 0)",down,boss,18
16,player 4,"(0, 0)",down,adri,9
16,player 1,"(6, 2)",across,kiś,6
16,player 3,"(2, 8)",down,as,1
16,player 4,"(11, 0)",across,my,2
16,player 1,"(13, 8)",across,aa,2
16,player 4,"(0, 3)",down,knypi,2
16,player 1,"(3, 9)",down,cen,2
16,player 2,"(5, 8)",across,in,1
17,player 1,"(7, 7)",across,dekie,14
17,player 1,"(2, 9)",down,jeżynk,12
17,player 2,"(3, 7)",across,szeng,12
17,player 3,"(0, 7)",down,miks,15
17,player 4,"(0, 7)",across,moksah,8
17,player 1,"(2, 4)",across,pipk,5
17,player 2,"(6, 11)",down,feny,8
17,player 3,"(0, 5)",down,pliszo,7
17,player 4,"(4, 2)",across,marza,6
17,player 1,"(8, 1)",across,źdzebła,67
17,player 2,"(8, 3)",down,zastó,13
17,player 3,"(3, 3)",down,zań,10
17,player 4,"(10, 1)",across,wiszą,9
17,player 1,"(9, 10)",down,mułoi,13
17,player 2,"(13, 9)",across,cicha,16
17,player 3,"(12, 0)",across,tynó,6
17,player 4,"(10, 1)",down,wryt,6
17,player 1,"(11, 10)",across,łubc,14
17,player 2,"(6, 1)",down,woź,2
17,player 3,"(8, 11)",across,nać,7
17,player 4,"(2, 0)",down,ryłai,8
17,player 1,"(5, 7)",down,lidaowy,5
17,player 2,"(6, 11)",across,fad,3
17,player 3,"(0, 11)",down,aj,3
17,player 4,"(6, 4)",down,eee,2
17,player 1,"(10, 7)",across,we,1
17,player 2,"(9, 9)",across,omy,1
17,player 3,"(1, 7)",across,in,1
18,player 1,"(7, 7)",across,hanojk,20
18,player 1,"(4, 9)",down,atonizna,58
18,player 2,"(11, 8)",across,gasiw,8
18,player 3,"(4, 8)",across,dacay,9
18,player 4,"(3, 11)",down,gad,11
18,player 1,"(9, 9)",across,ził,4
18,player 2,"(7, 7)",down,hyze,4
18,player 3,"(8, 3)",across,soldy,6
18,player 4,"(6, 4)",down,troić,16
18,player 1,"(2, 8)",down,wżd,6
18,player 2,"(11, 11)",down,in,1
18,player 3,"(2, 5)",across,peowca,7
18,player 4,"(6, 3)",across,utnę,9
18,player 1,"(2, 5)",down,paź,10
18,player 2,"(3, 2)",across,pcha,11
18,player 3,"(0, 7)",down,bio,12
18,player 4,"(0, 7)",across,bezpióe,11
18,player 1,"(3, 2)",down,pyt,4
18,player 2,"(0, 13)",down,eś,10
18,player 3,"(0, 1)",down,auro,12
18,player 4,"(1, 0)",across,aula,4
18,player 1,"(10, 6)",across,we,1
18,player 2,"(5, 0)",across,byt,5
18,player 3,"(5, 0)",down,bierkm,21
18,player 4,"(10, 1)",down,ulej,12
18,player 1,"(12, 0)",across,zenza,5
18,player 2,"(7, 0)",across,efk,7
18,player 3,"(12, 4)",down,as,1
18,player 4,"(0, 10)",down,pia,1
18,player 1,"(1, 10)",across,iw,1
18,player 2,"(10, 6)",down,we,1
19,player 1,"(7, 7)",across,ćpaj,24
19,player 1,"(5, 7)",down,śnć,6
19,player 2,"(6, 10)",across,abaj,8
19,player 3,"(1, 12)",down,capiła,10
19,player 4,"(2, 8)",across,gryzam,9
19,player 1,"(4, 10)",across,ooiy,5
19,player 2,"(1, 6)",down,lepse,7
19,player 3,"(1, 1)",across,karykl,16
19,player 4,"(0, 2)",down,ratló,12
19,player 1,"(3, 0)",across,salde,9
19,player 2,"(3, 0)",down,skulib,33
19,player 3,"(0, 4)",down,wyletia,7
19,player 4,"(6, 5)",down,sągw,10
19,player 1,"(0, 9)",down,fery,8
19,player 2,"(0, 7)",across,nefi,9
19,player 3,"(9, 5)",across,widź,12
19,player 4,"(7, 0)",across,inkę,8
19,player 1,"(6, 13)",down,jadrch,9
19,player 2,"(4, 10)",down,ohajano,6
19,player 3,"(7, 2)",down,kił,4
19,player 4,"(9, 7)",down,doznń,10
19,player 1,"(11, 12)",down,mże,13
19,player 2,"(12, 5)",across,winso,4
19,player 3,"(9, 1)",across,iła,2
19,player 4,"(13, 11)",across,met,8
19,player 1,"(13, 4)",across,we,2
19,player 3,"(5, 0)",across,uz,1
20,player 1,"(7, 7)",across,miałó,24
20,player 1,"(8, 1)",across,skatery,60
20,player 2,"(6, 3)",down,czajcz,11
20,player 3,"(4, 5)",down,stężeń,20
20,player 4,"(4, 2)",across,rozszyłb,60
20,player 1,"(0, 2)",down,pilkry,11
20,player 2,"(0, 7)",down,sennyi,15
20,player 3,"(1, 1)",across,hiato,14
20,player 4,"(10, 1)",across,owcą,12
20,player 1,"(0, 7)",across,smaglc,10
20,player 2,"(10, 1)",down,onuo,10
20,player 3,"(0, 12)",down,crusy,10
20,player 4,"(12, 0)",across,duć,14
20,player 1,"(7, 9)",down,areanie,6
20,player 2,"(10, 8)",across,paź,20
20,player 3,"(13, 7)",across,wjebi,8
20,player 4,"(14, 5)",across,ewe,9
20,player 1,"(3, 10)",across,aksl,9
20,player 2,"(7, 0)",across,da,9
20,player 3,"(2, 6)",across,znała,6
20,player 4,"(5, 0)",down,fad,6
20,player 2,"(0, 5)",down,do,2
20,player 3,"(13, 3)",across,hiw,4
21,player 1,"(7, 7)",across,psiara,14
21,player 1,"(6, 11)",down,drańst,17
21,player 2,"(6, 9)",down,hiśie,10
21,player 3,"(6, 7)",down,upłaze,9
21,player 4,"(11, 2)",across,kwokce,10
21,player 1,"(8, 2)",down,aneksi,6
21,player 2,"(13, 1)",across,zinoy,10
21,player 3,"(6, 3)",across,rzęcu,9
21,player 4,"(3, 3)",down,febry,21
21,player 1,"(4, 0)",across,enteg,10
21,player 2,"(3, 0)",down,lepmż,33
21,player 3,"(1, 6)",down,bajdac,10
21,player 4,"(2, 5)",across,camp,6
21,player 1,"(9, 2)",across,nići,8
21,player 2,"(4, 6)",across,dolin,6
21,player 3,"(3, 10)",across,ojej,13
21,player 4,"(1, 13)",down,mojr,8
21,player 1,"(11, 11)",across,tlą,7
21,player 2,"(1, 9)",across,tagam,7
21,player 3,"(0, 0)",down,odklepmż,15
21,player 4,"(1, 0)",across,downó,16
21,player 1,"(0, 11)",down,ugij,4
21,player 2,"(6, 0)",across,mh,3
21,player 3,"(8, 13)",down,wyłąz,5
21,player 4,"(0, 2)",down,iw,1
21,player 2,"(10, 1)",across,we,1
21,player 1,"(10, 0)",across,ewe,1
22,player 1,"(7, 7)",across,ultio,18
22,player 1,"(3, 11)",down,istro,7
22,player 2,"(5, 8)",down,mgleń,13
22,player 3,"(3, 10)",across,giba,7
22,player 4,"(0, 13)",down,śnca,16
22,player 1,"(1, 10)",across,iwin,3
22,player 2,"(5, 5)",across,dżem,8
22,player 3,"(0, 10)",down,wiaga,4
22,player 4,"(6, 2)",across,pozo,5
22,player 1,"(2, 2)",down,chapp,10
22,player 2,"(4, 1)",across,fasj,12
22,player 3,"(0, 6)",across,lewow,15
22,player 4,"(0, 6)",down,leće,8
22,player 1,"(7, 10)",down,idźyż,15
22,player 2,"(6, 3)",down,okarmł,15
22,player 3,"(10, 2)",across,imę,11
22,player 4,"(11, 8)",across,łażą,19
22,player 1,"(8, 2)",across,bajor,7
22,player 2,"(2, 0)",across,wicin,4
22,player 3,"(0, 0)",down,nowy,12
22,player 4,"(0, 8)",down,waró,7
22,player 1,"(8, 6)",down,rudnk,8
22,player 2,"(12, 4)",across,sekt,4
22,player 3,"(10, 9)",down,maik,5
22,player 4,"(0, 0)",across,ny,2
22,player 2,"(10, 6)",across,da,1
22,player 3,"(0, 4)",down,pan,3
23,player 1,"(7, 7)",across,elegie,18
23,player 1,"(6, 11)",down,sińami,14
23,player 2,"(11, 10)",across,widź,12
23,player 3,"(9, 9)",across,ćpaj,11
23,player 4,"(5, 7)",down,niesinao,57
23,player 1,"(11, 2)",across,ogniąa,16
23,player 2,"(5, 3)",across,czytnkom,60
23,player 3,"(1, 10)",down,kwaśm,14
23,player 4,"(2, 4)",down,fanzo,9
