game_number,player,start_pos,direction,word,score
4,player 3,"(4, 2)",down,dil,4
4,player 1,"(13, 11)",across,odo,1
4,player 2,"(3, 0)",down,jesiot,24
4,player 3,"(7, 0)",across,on,1
4,player 4,"(5, 4)",down,hao,2
4,player 1,"(8, 0)",across,type,5
4,player 2,"(8, 2)",down,prawie,6
4,player 3,"(10, 1)",across,jarl,8
4,player 4,"(10, 9)",down,ził,4
4,player 1,"(12, 8)",across,iła,2
4,player 2,"(12, 1)",across,pipć,10
4,player 3,"(7, 4)",across,on,1
4,player 1,"(12, 6)",across,maiła,3
4,player 2,"(11, 7)",down,wam,3
5,player 1,"(7, 8)",across,ans,3
5,player 1,"(6, 8)",across,do,3
5,player 2,"(7, 10)",down,skrę,13
5,player 3,"(7, 5)",across,romanse,10
5,player 4,"(7, 7)",down,moa,2
5,player 1,"(9, 4)",across,kota,5
5,player 2,"(3, 11)",down,ważoe,10
5,player 3,"(3, 5)",across,bajpsów,15
5,player 4,"(4, 11)",across,aa,0
5,player 1,"(6, 11)",across,oku,2
5,player 2,"(6, 13)",down,upiłyy,10
5,player 3,"(10, 0)",across,wiacu,11
5,player 4,"(9, 0)",down,iw,1
5,player 1,"(1, 7)",down,leje,4
5,player 2,"(9, 2)",down,famah,12
5,player 3,"(12, 1)",across,nasili,6
5,player 4,"(10, 8)",across,imę,3
5,player 1,"(1, 5)",across,pelty,7
5,player 2,"(2, 2)",across,giba,11
5,player 3,"(2, 2)",down,guślrz,12
5,player 4,"(7, 0)",across,jazz,15
5,player 1,"(0, 9)",across,ny,3
5,player 2,"(5, 0)",across,gilz,5
5,player 3,"(9, 10)",across,redł,3
5,player 4,"(7, 1)",down,aa,1
5,player 1,"(13, 6)",across,we,2
5,player 2,"(0, 6)",down,we,1
5,player 3,"(11, 11)",across,czy,7
5,player 4,"(8, 7)",across,on,1
5,player 1,"(5, 0)",down,gej,1
5,player 2,"(11, 6)",down,hiw,3
5,player 3,"(0, 9)",down,nyss,1
5,player 4,"(13, 6)",across,wen,1
5,player 1,"(6, 6)",down,do,2
5,player 3,"(5, 13)",down,łupiłyy,3
5,player 4,"(5, 6)",down,odo,1
5,player 1,"(9, 4)",down,kucią,7
6,player 1,"(7, 8)",across,da,3
6,player 1,"(7, 8)",across,daci,3
6,player 2,"(2, 11)",down,woszeie,8
6,player 3,"(2, 6)",across,gaciow,8
6,player 4,"(2, 7)",down,aj,3
6,player 1,"(3, 11)",across,och,3
6,player 2,"(3, 13)",down,hojai,6
6,player 3,"(5, 7)",across,kiduz,8
6,player 4,"(2, 9)",down,in,1
6,player 1,"(0, 6)",down,łyg,5
6,player 2,"(0, 14)",down,fake,27
6,player 3,"(7, 8)",down,derac,5
6,player 4,"(1, 5)",across,ny,1
6,player 1,"(0, 4)",across,połaz,15
6,player 2,"(7, 14)",down,niob,18
6,player 3,"(9, 6)",across,sire,3
6,player 4,"(6, 6)",down,pląs,9
6,player 1,"(6, 3)",across,ukap,6
6,player 2,"(11, 6)",across,byczym,14
6,player 3,"(8, 1)",across,obwiną,4
6,player 4,"(5, 5)",down,aa,1
6,player 1,"(5, 0)",across,wrem,5
6,player 2,"(4, 1)",down,grr,4
6,player 3,"(12, 11)",across,her,6
6,player 4,"(8, 1)",down,on,1
6,player 1,"(0, 4)",down,pad,3
6,player 2,"(3, 5)",down,tlaa,4
6,player 3,"(9, 0)",across,in,1
6,player 4,"(8, 3)",down,wsó,6
6,player 1,"(1, 3)",across,many,2
6,player 2,"(10, 2)",across,lóź,20
6,player 4,"(5, 9)",down,dwa,1
6,player 2,"(8, 11)",across,eś,5
6,player 4,"(7, 14)",down,nioby,2
7,player 1,"(7, 8)",across,aa,2
7,player 1,"(6, 5)",across,epod,4
7,player 2,"(1, 5)",down,kwaszeie,57
7,player 3,"(2, 1)",across,ligawk,10
7,player 4,"(3, 4)",across,aa,1
7,player 1,"(4, 5)",across,suni,5
7,player 2,"(7, 0)",across,gildai,27
7,player 3,"(0, 2)",down,chinom,9
7,player 4,"(4, 0)",across,bio,4
7,player 1,"(0, 2)",across,czy,3
7,player 2,"(3, 0)",down,dbń,9
7,player 3,"(6, 1)",down,dioryu,9
7,player 4,"(10, 0)",across,cyny,5
7,player 1,"(0, 0)",across,kiczy,9
7,player 2,"(9, 3)",down,tyj,11
7,player 3,"(9, 3)",across,tó,5
7,player 4,"(5, 2)",across,mh,3
7,player 1,"(8, 5)",across,efi,6
7,player 2,"(8, 9)",across,słać,11
7,player 3,"(6, 11)",down,swawlą,20
7,player 4,"(3, 7)",down,in,1
7,player 1,"(6, 10)",across,as,1
7,player 2,"(1, 10)",down,masora,7
7,player 3,"(1, 9)",across,zmełt,14
7,player 4,"(0, 13)",down,eten,3
7,player 1,"(3, 12)",across,on,1
7,player 2,"(11, 6)",across,zapoją,8
7,player 3,"(9, 7)",across,we,2
7,player 4,"(4, 10)",across,on,1
7,player 1,"(10, 9)",down,yor,3
7,player 3,"(11, 7)",down,as,1
7,player 4,"(6, 10)",across,astm,4
8,player 1,"(7, 8)",across,erb,5
8,player 1,"(6, 8)",down,geg,6
8,player 3,"(6, 5)",across,bing,5
8,player 4,"(5, 5)",down,dbm,4
8,player 1,"(5, 2)",across,anod,3
8,player 2,"(2, 2)",down,oddal,8
8,player 3,"(2, 1)",across,noplei,7
8,player 4,"(7, 10)",down,beki,5
8,player 1,"(3, 6)",across,wwa,3
8,player 2,"(4, 8)",across,semici,8
8,player 3,"(2, 8)",across,reizy,8
8,player 4,"(4, 12)",down,cady,3
8,player 1,"(4, 2)",across,do,1
8,player 2,"(10, 9)",across,kirek,6
8,player 3,"(8, 13)",down,tykam,7
8,player 4,"(6, 12)",across,da,1
8,player 1,"(1, 6)",down,hiw,3
8,player 2,"(12, 9)",across,zoizm,5
8,player 3,"(0, 10)",down,suitm,6
8,player 4,"(4, 1)",across,odo,1
8,player 1,"(0, 9)",across,as,1
8,player 2,"(0, 8)",across,nasuńy,13
8,player 3,"(0, 4)",down,colę,8
8,player 4,"(8, 10)",across,eś,5
8,player 2,"(5, 14)",down,tlą,27
8,player 3,"(0, 0)",across,ciapc,18
8,player 1,"(7, 3)",across,nam,2
8,player 2,"(7, 4)",down,aj,3
8,player 3,"(12, 11)",down,iw,1
9,player 1,"(7, 8)",across,aj,3
9,player 1,"(6, 5)",across,tyld,8
9,player 2,"(6, 5)",down,tępyh,12
9,player 3,"(2, 8)",down,napadani,7
9,player 4,"(3, 7)",across,aa,1
9,player 1,"(2, 8)",across,ny,2
9,player 2,"(4, 8)",across,pameo,7
