player_1_score,player_2_score,player_3_score,player_4_score
53,82,112,50
48,47,93,64
59,102,74,72
103,61,54,37
96,60,71,48
59,47,166,45
76,62,36,191
122,42,65,45
63,69,57,57
46,49,106,52
53,48,34,107
69,55,124,54
49,88,155,55
42,50,110,52
85,39,48,85
96,62,56,43
50,130,48,50
60,39,84,60
53,92,57,98
155,43,68,59
97,62,86,59
93,49,71,46
55,66,56,118
67,59,77,54
37,79,61,61
59,48,82,58
61,61,63,129
131,43,131,59
106,78,68,42
98,56,86,33
62,110,73,126
159,58,48,34
63,74,42,62
41,106,74,54
59,58,46,120
142,53,80,63
79,88,64,75
109,53,138,56
55,46,39,224
81,69,62,51
62,123,74,93
69,47,88,68
70,56,46,47
78,55,52,64
51,45,68,86
67,50,169,103
74,59,46,117
141,58,52,58
68,83,64,44
58,45,68,92
53,101,125,81
144,41,56,81
64,65,62,56
59,44,86,94
48,78,46,83
63,62,65,65
52,74,66,53
65,47,95,46
61,64,61,50
84,77,112,52
93,69,53,55
106,58,134,63
64,59,45,122
77,84,97,65
66,79,61,83
63,47,118,62
81,156,55,88
111,48,50,50
71,60,83,60
61,34,74,134
157,47,51,67
75,151,68,48
62,66,59,59
55,72,63,39
55,42,56,70
97,50,155,81
59,85,41,62
51,96,85,85
77,46,52,83
85,59,43,65
46,72,112,104
123,43,153,45
108,99,62,107
89,38,88,59
101,81,73,60
40,43,76,60
60,74,74,100
99,63,65,41
68,78,55,58
64,38,92,36
119,45,71,74
93,49,51,116
43,86,85,57
76,71,62,117
73,101,47,77
125,116,71,60
67,66,70,45
90,37,85,51
58,70,65,75
87,106,61,72
79,55,100,90
62,70,68,50
43,60,57,128
80,64,47,62
87,177,50,58
99,76,77,55
48,78,57,89
107,41,64,49
46,101,68,72
71,49,159,58
45,88,82,100
135,70,57,55
92,72,43,37
58,49,66,97
77,50,65,83
78,49,76,48
41,118,55,102
52,56,57,122
67,41,74,191
84,65,47,60
110,140,94,109
121,50,74,50
121,52,61,92
98,46,61,77
53,114,88,59
51,48,92,68
62,57,57,53
67,98,77,61
106,61,113,57
57,61,78,89
65,47,98,52
61,55,73,84
64,126,64,50
53,48,96,163
57,43,60,151
74,169,61,51
48,94,60,98
57,61,70,62
58,50,73,126
70,42,51,188
44,79,63,48
71,67,82,67
80,55,66,62
77,50,35,57
147,139,52,108
84,40,132,55
61,48,64,80
67,56,76,53
65,89,48,111
82,35,68,71
68,66,53,73
91,76,41,101
37,138,75,101
42,86,84,63
59,98,54,93
62,41,62,58
78,111,55,66
100,58,69,70
67,66,78,83
173,66,86,55
106,98,117,64
48,59,67,41
43,35,40,76
59,71,65,95
119,70,130,56
53,52,93,57
41,103,66,81
62,57,58,50
45,140,128,63
70,104,52,59
55,65,111,109
107,58,58,58
62,168,43,67
52,47,89,63
75,65,37,89
88,49,50,45
48,121,59,70
51,41,53,58
73,44,90,194
118,56,79,55
47,116,69,112
86,26,152,95
61,62,55,141
83,53,105,72
61,99,114,57
39,50,79,51
110,59,49,127
38,87,116,62
75,86,62,52
99,48,89,69
106,46,63,78
64,40,87,66
39,124,122,82
35,47,92,66
38,67,61,80
229,63,76,49
67,86,100,42
47,47,109,55
106,81,102,75
64,91,74,77
38,74,76,68
55,90,89,56
67,48,61,70
60,47,55,51
41,79,60,60
47,64,65,144
58,55,65,69
81,118,54,54
50,52,51,58
48,60,136,42
58,45,47,88
81,51,54,101
70,64,45,64
51,50,95,75
64,77,42,88
83,51,95,59
59,78,74,36
67,76,79,103
102,57,64,121
139,51,56,38
54,56,101,54
67,43,124,67
67,41,54,79
120,61,56,76
112,55,44,72
76,46,136,57
71,47,50,117
73,58,42,56
76,80,93,48
64,50,68,63
59,74,67,73
73,62,48,58
54,93,68,59
51,45,91,165
82,41,57,77
137,63,59,45
74,85,72,50
76,101,65,53
66,52,55,88
85,108,53,50
52,82,58,61
78,48,77,100
50,47,54,122
69,58,52,58
70,44,116,58
47,55,84,65
79,73,70,61
128,38,61,66
57,75,45,60
43,68,62,83
61,44,68,95
77,69,68,56
57,76,76,48
87,59,97,85
90,107,129,70
75,52,62,61
48,128,49,53
53,36,128,68
67,46,54,148
100,59,45,66
60,68,63,58
69,54,93,63
48,44,56,85
73,51,120,112
44,68,64,80
62,51,77,50
55,53,45,59
100,46,46,43
44,99,54,71
45,41,101,117
71,46,48,123
61,69,48,122
39,91,50,60
61,57,77,75
57,50,56,82
114,54,49,50
42,76,59,55
151,44,55,94
60,67,51,89
59,106,68,59
55,73,114,52
56,32,91,55
60,50,111,65
60,52,140,77
47,68,57,48
57,48,155,58
69,61,51,137
73,61,69,121
66,68,55,79
82,45,133,83
70,41,42,185
66,55,65,67
67,83,52,59
55,40,80,50
51,42,53,68
134,54,54,43
107,78,58,49
130,93,79,68
65,127,82,169
95,69,58,52
51,149,92,37
43,44,142,59
104,52,80,83
80,48,62,65
76,73,61,60
51,39,78,68
86,102,58,67
48,61,46,58
45,117,51,72
68,97,81,59
45,39,114,93
74,58,56,65
112,87,56,46
48,51,78,69
57,45,54,94
137,102,52,58
46,73,120,50
78,53,88,48
48,63,45,118
81,87,72,38
73,139,59,54
57,118,77,69
107,66,64,79
100,46,58,50
59,118,47,55
50,48,62,122
62,69,64,64
88,60,51,117
48,137,80,56
46,52,171,58
43,49,107,74
75,51,65,58
75,67,83,51
41,61,111,46
59,38,53,79
92,39,73,63
52,75,58,119
57,45,63,100
125,107,52,90
62,115,43,51
56,82,96,85
64,120,73,59
42,67,61,77
85,58,56,39
60,98,66,120
55,45,135,56
56,48,106,77
73,41,61,83
46,77,59,58
64,38,76,92
73,90,48,117
72,62,62,62
69,78,53,53
128,101,68,120
80,55,42,81
84,58,56,53
59,89,112,58
60,94,65,74
70,47,67,64
74,65,66,44
36,115,75,41
54,68,74,64
82,71,58,72
70,135,31,58
43,78,62,46
35,38,90,54
81,54,97,121
80,65,43,85
50,80,68,58
80,56,72,47
104,61,48,66
59,62,57,51
47,60,166,59
59,57,91,65
55,43,63,82
131,122,53,42
66,70,113,91
36,49,131,67
80,49,95,65
49,88,48,55
84,115,58,51
63,47,78,47
69,37,62,129
65,46,63,60
71,59,121,60
59,49,65,70
75,47,56,82
81,60,59,106
110,62,82,50
77,69,92,37
50,63,59,241
126,105,80,52
46,87,61,108
61,56,75,103
46,50,74,65
74,60,100,65
43,82,102,56
59,62,120,121
55,46,49,77
97,37,88,41
51,142,57,77
51,45,81,58
120,52,51,76
164,58,48,57
72,73,53,29
49,46,94,50
72,103,43,102
61,44,44,70
57,80,50,147
80,43,59,70
50,62,44,82
108,41,104,44
58,88,64,60
54,36,122,69
58,65,116,74
80,57,119,49
61,72,60,50
101,95,145,117
60,49,59,97
121,118,46,44
68,58,77,101
116,52,75,49
45,51,73,86
97,45,63,47
55,121,65,60
80,71,46,57
77,58,35,66
85,66,76,37
49,75,54,62
57,45,93,60
42,50,73,122
67,131,73,53
121,53,70,60
66,33,92,75
42,48,74,78
63,57,49,69
64,66,95,50
66,57,73,59
41,53,61,76
177,68,70,47
62,118,48,63
54,48,139,60
68,70,64,131
75,46,72,55
78,133,49,78
53,65,86,40
57,52,94,67
55,135,56,57
57,127,40,90
68,48,50,55
42,52,66,96
69,93,73,54
76,90,60,48
34,49,106,60
126,40,52,97
80,112,52,101
98,84,51,54
116,37,65,51
77,55,50,68
97,115,50,55
102,75,58,63
123,48,144,54
106,94,71,76
97,91,55,47
41,65,113,69
70,67,84,106
61,40,49,106
75,73,66,61
57,93,70,74
112,63,120,47
71,101,54,54
80,38,56,54
39,92,52,75
47,46,108,109
117,40,54,88
47,34,69,79
56,50,73,54
47,47,129,69
129,59,44,73
103,70,98,47
63,57,45,33
56,40,167,73
118,65,81,72
61,58,56,47
61,94,67,49
62,45,78,127
53,61,70,97
94,63,56,87
47,79,56,39
70,62,77,66
52,60,154,69
68,78,93,122
42,104,73,66
80,48,85,81
113,50,74,76
80,45,54,50
69,80,64,58
75,41,73,65
62,58,58,80
67,59,68,61
59,118,52,58
46,35,89,84
45,52,69,82
193,126,45,73
51,64,82,58
45,37,58,63
46,64,72,81
68,102,47,50
71,68,64,62
66,56,77,48
55,70,61,66
103,47,58,45
56,145,70,46
57,62,123,92
54,65,59,76
137,64,50,101
56,75,87,50
59,45,78,103
76,49,42,102
59,41,75,67
65,61,76,65
41,88,61,54
52,57,55,91
199,52,62,33
47,59,67,54
53,64,124,114
54,48,88,84
50,115,120,58
51,58,60,62
56,58,81,49
63,36,69,91
88,65,102,53
47,98,86,50
59,42,90,104
62,46,71,79
62,43,117,68
49,75,105,63
62,58,84,41
46,96,72,57
47,83,55,51
33,92,123,65
62,53,62,86
59,54,38,88
64,50,112,66
51,69,58,62
52,47,53,78
68,42,69,76
77,50,114,53
51,67,54,49
53,57,86,133
79,72,61,74
76,60,59,55
62,69,63,55
59,41,97,53
67,50,61,78
78,64,99,65
65,99,93,47
54,163,60,72
50,110,56,75
83,82,125,36
55,169,60,105
100,42,148,59
73,111,63,56
132,116,50,57
52,70,79,58
148,59,80,64
40,43,52,85
78,108,59,53
59,80,62,35
83,50,140,41
52,54,110,98
93,61,46,46
74,69,113,43
48,39,89,70
86,130,56,67
129,66,63,48
58,91,68,117
41,65,85,56
67,62,50,92
82,49,59,61
60,74,66,63
73,48,114,45
50,55,40,103
89,106,50,53
161,87,96,60
47,63,75,124
135,61,54,103
65,84,47,56
67,73,48,45
81,48,101,64
76,41,63,124
102,52,53,105
64,82,48,88
108,56,95,67
87,40,59,92
95,74,44,102
41,125,128,53
98,46,68,48
65,51,55,85
70,68,50,58
56,77,65,45
98,45,142,138
93,53,50,88
144,56,50,51
49,142,63,61
48,99,77,62
65,50,65,64
66,121,58,68
49,52,116,36
70,44,136,121
67,47,80,61
73,61,73,111
60,134,102,71
39,53,146,130
53,60,67,149
86,106,70,34
63,76,154,49
155,61,59,89
74,58,99,90
67,71,46,47
99,92,54,129
49,57,151,45
72,51,50,70
79,131,57,37
41,71,111,61
69,70,64,58
63,48,62,132
85,50,59,65
55,71,59,59
68,49,83,88
64,72,46,72
92,99,94,126
40,57,82,41
72,54,106,49
76,52,50,63
128,63,114,67
83,68,112,61
44,49,94,112
62,91,45,86
104,35,124,100
76,78,50,47
53,56,69,101
61,51,40,75
134,100,51,54
37,92,63,64
111,46,70,119
69,59,123,59
94,104,80,101
43,91,63,117
51,106,137,70
46,39,106,147
92,45,56,45
54,69,59,45
53,48,76,76
72,108,48,109
82,69,59,46
61,66,85,63
48,68,113,102
68,53,59,68
78,56,55,133
77,92,50,65
42,62,110,76
67,63,54,77
80,56,68,37
49,91,73,110
43,35,84,95
75,48,45,105
61,109,69,52
43,96,54,43
72,58,161,109
49,43,61,96
172,112,54,52
50,90,78,49
101,42,73,71
49,69,52,80
72,63,65,39
57,81,82,47
88,87,63,77
120,48,46,100
128,50,36,69
54,94,67,44
72,46,72,56
71,99,60,82
44,88,42,53
59,102,82,52
44,39,80,146
50,54,68,129
97,64,66,56
64,74,124,94
55,72,71,116
65,74,67,75
120,71,66,73
60,132,61,54
59,30,141,82
66,100,68,90
65,107,47,69
61,66,107,43
71,31,69,53
47,58,71,75
79,45,83,67
61,126,71,59
49,90,65,73
68,59,48,70
80,41,61,75
51,73,60,65
65,63,81,55
73,50,42,76
78,74,108,44
63,82,47,83
68,74,75,63
56,104,60,123
79,52,68,57
48,81,77,58
66,54,53,97
115,31,46,106
99,48,55,100
60,103,73,54
59,56,93,48
62,58,48,46
74,123,110,40
64,69,115,74
68,57,74,50
57,111,112,63
77,69,43,96
38,86,67,61
60,80,54,63
67,71,58,112
74,42,86,47
51,67,85,60
94,71,83,63
78,48,50,141
129,56,53,104
112,118,63,45
67,57,72,65
141,46,67,89
161,52,51,39
48,93,45,67
41,51,110,60
48,39,80,109
