game_number,player,start_pos,direction,word,score
11,player 4,"(7, 0)",across,wino,9
11,player 1,"(10, 5)",down,gafe,6
11,player 2,"(0, 12)",down,sieje,5
11,player 3,"(1, 8)",across,dieni,5
11,player 4,"(4, 0)",down,zaśwń,14
11,player 1,"(8, 7)",down,pan,3
11,player 2,"(11, 0)",across,koki,5
11,player 3,"(11, 2)",down,ku,6
11,player 4,"(1, 9)",down,in,1
11,player 1,"(11, 0)",down,ku,3
11,player 2,"(8, 3)",across,biz,2
11,player 3,"(5, 0)",across,ars,2
11,player 2,"(9, 10)",across,nyss,2
11,player 3,"(10, 0)",down,oku,1
11,player 2,"(6, 11)",across,gad,2
12,player 1,"(6, 8)",down,on,2
12,player 1,"(7, 5)",across,rojn,10
12,player 2,"(5, 5)",down,gurom,9
12,player 3,"(6, 0)",across,neodyu,7
12,player 4,"(4, 0)",down,kenes,15
12,player 1,"(6, 3)",down,dbń,10
12,player 2,"(9, 6)",down,haom,7
12,player 3,"(11, 6)",across,ochwty,14
12,player 4,"(4, 0)",across,kantk,8
12,player 1,"(11, 11)",down,yer,2
12,player 2,"(12, 11)",across,eś,10
12,player 3,"(1, 1)",down,wyza,8
12,player 4,"(13, 8)",across,umór,10
12,player 1,"(11, 9)",down,wam,1
12,player 2,"(14, 3)",across,kasłsz,27
12,player 3,"(1, 1)",across,wginli,8
12,player 4,"(2, 6)",across,napp,6
12,player 1,"(8, 10)",down,pitt,7
12,player 2,"(0, 4)",down,żną,10
12,player 3,"(5, 7)",across,zsiał,7
12,player 4,"(12, 2)",across,frejm,15
12,player 1,"(11, 4)",down,we,1
12,player 2,"(0, 11)",down,bliźił,31
12,player 3,"(0, 7)",across,celebę,18
12,player 4,"(4, 12)",down,wyza,5
12,player 1,"(10, 2)",down,raf,2
12,player 4,"(5, 8)",down,sonda,3
12,player 1,"(11, 1)",across,da,2
12,player 4,"(7, 12)",across,as,1
13,player 1,"(5, 8)",down,zip,4
13,player 1,"(7, 8)",across,pytk,6
13,player 2,"(2, 11)",down,wasasko,8
13,player 3,"(3, 10)",across,fany,8
13,player 4,"(5, 10)",across,gaż,8
13,player 1,"(8, 12)",down,ny,3
13,player 2,"(6, 4)",across,ujawi,8
13,player 3,"(2, 4)",down,orędue,15
13,player 4,"(7, 0)",across,bieśe,15
13,player 1,"(8, 12)",down,nywo,2
13,player 2,"(11, 9)",across,kuło,14
13,player 3,"(4, 6)",down,abatyą,13
13,player 4,"(1, 1)",down,pomieli,18
13,player 1,"(11, 9)",down,kie,2
13,player 2,"(2, 3)",across,rońie,10
13,player 3,"(0, 7)",down,esej,15
13,player 4,"(0, 3)",across,znaleźn,14
13,player 1,"(9, 10)",down,ghu,9
13,player 2,"(7, 0)",down,batonoi,7
13,player 3,"(13, 0)",across,iłó,16
13,player 4,"(13, 8)",across,cewkam,16
13,player 1,"(4, 8)",down,czipa,3
13,player 2,"(1, 13)",down,zmyś,16
13,player 3,"(9, 2)",across,depcą,7
13,player 4,"(11, 8)",across,skuło,1
13,player 1,"(10, 8)",down,as,1
13,player 2,"(3, 0)",across,dmi,3
13,player 1,"(5, 0)",across,lez,3
13,player 2,"(5, 6)",across,biz,1
14,player 1,"(3, 8)",down,posła,8
14,player 1,"(3, 8)",down,posłana,2
14,player 2,"(7, 7)",across,fad,14
14,player 3,"(4, 7)",across,gorycc,12
14,player 4,"(9, 6)",across,blagę,13
14,player 1,"(9, 6)",down,biopó,9
14,player 2,"(10, 0)",across,bezprai,10
14,player 3,"(7, 0)",down,tsub,18
14,player 4,"(11, 5)",across,jodkim,10
14,player 1,"(11, 9)",down,iw,1
14,player 2,"(0, 11)",down,treśc,19
14,player 3,"(1, 10)",across,arią,14
14,player 4,"(10, 2)",down,ził,7
14,player 1,"(11, 8)",down,kie,2
14,player 2,"(0, 7)",across,nokat,15
14,player 3,"(1, 3)",across,unizy,8
14,player 4,"(0, 0)",across,ksyk,21
14,player 1,"(8, 4)",down,yer,3
14,player 2,"(0, 3)",down,kumć,20
14,player 3,"(0, 0)",down,końce,11
14,player 4,"(4, 12)",down,chant,6
14,player 1,"(7, 7)",down,fil,1
14,player 2,"(0, 5)",down,widź,12
14,player 3,"(12, 0)",across,żeła,7
14,player 4,"(7, 0)",across,them,6
14,player 1,"(12, 3)",down,as,1
14,player 2,"(4, 2)",down,lole,5
14,player 3,"(6, 11)",across,aa,1
14,player 1,"(13, 5)",across,róle,3
14,player 2,"(5, 2)",across,obi,1
14,player 3,"(5, 4)",down,iw,1
14,player 1,"(6, 4)",across,wan,2
14,player 3,"(5, 6)",down,on,1
14,player 4,"(6, 5)",down,aj,3
15,player 1,"(5, 8)",down,wwa,3
15,player 1,"(7, 9)",down,sra,2
15,player 2,"(0, 7)",down,neskmi,24
15,player 3,"(3, 5)",across,łokić,11
15,player 4,"(7, 7)",across,zaspań,20
15,player 1,"(9, 10)",down,atar,7
15,player 2,"(11, 8)",across,rżany,11
15,player 3,"(3, 11)",down,bohea,14
15,player 4,"(4, 10)",across,coto,7
15,player 1,"(11, 8)",down,ręc,7
15,player 2,"(1, 13)",down,mapowy,16
15,player 3,"(9, 12)",down,zsyf,12
15,player 4,"(1, 6)",across,redł,6
15,player 1,"(9, 10)",down,atary,2
15,player 2,"(12, 4)",across,dotlę,7
15,player 3,"(0, 14)",down,ny,9
15,player 4,"(7, 7)",down,zią,6
15,player 1,"(10, 6)",down,pite,4
15,player 2,"(13, 1)",across,ziso,8
15,player 3,"(9, 2)",down,haiki,9
15,player 4,"(11, 0)",across,agio,7
15,player 1,"(11, 0)",down,aj,3
15,player 2,"(7, 0)",down,usuwaj,24
15,player 3,"(14, 5)",across,emc,15
15,player 4,"(3, 5)",down,łanie,4
15,player 1,"(13, 8)",across,czy,1
15,player 2,"(9, 2)",across,heló,8
15,player 3,"(2, 12)",across,da,4
15,player 4,"(5, 4)",across,in,1
15,player 1,"(8, 3)",down,we,1
15,player 3,"(13, 8)",across,czyj,3
15,player 4,"(7, 3)",down,ewe,1
15,player 1,"(6, 3)",down,zewe,1
15,player 3,"(6, 5)",across,in,1
16,player 1,"(4, 8)",down,pean,5
16,player 1,"(7, 8)",across,ny,2
16,player 2,"(5, 7)",across,zeń,8
16,player 3,"(7, 4)",across,osianyh,12
16,player 4,"(4, 4)",down,hyzou,11
16,player 1,"(7, 7)",down,alby,7
16,player 2,"(5, 3)",across,tyj,5
16,player 3,"(10, 6)",across,dynod,8
16,player 4,"(11, 10)",across,algi,11
16,player 1,"(11, 13)",down,iw,1
16,player 2,"(9, 10)",down,zdaj,4
16,player 3,"(11, 1)",across,zesika,9
16,player 4,"(10, 1)",down,ezom,8
16,player 1,"(11, 5)",down,kro,2
16,player 2,"(13, 0)",across,żmii,7
16,player 3,"(7, 0)",down,mykw,21
16,player 4,"(13, 5)",across,opałe,7
16,player 1,"(12, 7)",down,aa,1
16,player 2,"(10, 13)",down,diwó,14
16,player 3,"(8, 2)",across,fru,6
16,player 4,"(7, 14)",down,alka,18
16,player 1,"(6, 0)",down,omykw,1
16,player 2,"(4, 13)",down,woza,4
16,player 3,"(4, 10)",across,mątw,11
16,player 4,"(14, 9)",across,śnca,9
16,player 1,"(0, 12)",down,buret,9
16,player 2,"(1, 10)",across,stuł,12
16,player 3,"(6, 11)",across,pęz,7
16,player 4,"(7, 2)",down,efi,2
16,player 3,"(6, 0)",across,on,1
16,player 2,"(5, 1)",down,in,1
17,player 1,"(6, 8)",down,we,2
17,player 1,"(4, 8)",down,dawe,3
17,player 2,"(7, 6)",across,szeji,12
17,player 3,"(4, 7)",across,odstal,9
17,player 4,"(0, 7)",down,casto,18
17,player 1,"(7, 9)",down,juge,7
17,player 2,"(9, 8)",across,źgajm,15
17,player 3,"(0, 11)",down,wiśna,10
17,player 4,"(6, 12)",down,izomeri,7
17,player 1,"(12, 13)",down,ny,6
17,player 2,"(2, 5)",across,hysi,6
17,player 3,"(1, 10)",across,kimż,18
17,player 4,"(1, 1)",across,zubrm,16
17,player 1,"(7, 6)",down,szaga,6
17,player 2,"(11, 2)",across,apelana,12
17,player 3,"(1, 3)",down,byłą,16
17,player 4,"(10, 2)",down,tafi,13
17,player 1,"(7, 4)",down,podlec,11
17,player 2,"(7, 0)",across,siorp,12
17,player 3,"(13, 0)",across,kminu,10
17,player 4,"(1, 1)",down,zaceń,11
17,player 1,"(7, 2)",down,on,1
17,player 2,"(11, 10)",across,wór,16
17,player 3,"(11, 7)",down,ny,2
17,player 4,"(5, 13)",down,iw,2
17,player 1,"(0, 2)",down,ku,2
17,player 2,"(0, 6)",across,pche,6
17,player 3,"(11, 10)",down,we,1
17,player 1,"(2, 0)",across,da,2
18,player 1,"(5, 8)",down,wpę,7
18,player 1,"(7, 5)",across,stoę,8
18,player 2,"(1, 9)",down,włóse,11
18,player 3,"(4, 6)",down,gastrzc,9
18,player 4,"(3, 8)",across,gółk,12
18,player 1,"(3, 11)",down,koki,4
18,player 2,"(10, 3)",across,obycai,11
18,player 3,"(1, 9)",across,wiszą,16
18,player 4,"(11, 8)",across,nadlel,12
18,player 1,"(11, 10)",down,dmi,3
18,player 2,"(6, 3)",down,pomrowic,62
18,player 3,"(13, 1)",across,ojca,10
18,player 4,"(7, 0)",across,dyńo,33
18,player 1,"(10, 8)",down,inny,3
18,player 2,"(8, 13)",down,enolwi,10
18,player 3,"(4, 3)",across,jang,6
18,player 4,"(14, 4)",across,arec,15
18,player 1,"(11, 1)",down,dho,5
18,player 2,"(7, 14)",down,eś,18
18,player 3,"(2, 3)",down,huj,12
18,player 4,"(2, 3)",across,halit,6
18,player 1,"(9, 11)",down,żul,8
18,player 2,"(4, 0)",down,bredź,14
18,player 3,"(12, 5)",across,eten,4
18,player 4,"(8, 3)",across,my,2
18,player 1,"(13, 10)",across,iw,1
18,player 2,"(6, 3)",across,pf,5
18,player 3,"(6, 10)",across,kia,3
18,player 1,"(4, 4)",down,amf,2
18,player 3,"(0, 11)",down,as,1
18,player 1,"(4, 11)",across,on,1
19,player 1,"(3, 8)",down,samao,6
19,player 1,"(7, 9)",down,nysą,9
19,player 2,"(5, 6)",across,oćm,7
19,player 3,"(0, 7)",down,zima,15
19,player 4,"(7, 7)",down,spyż,20
19,player 1,"(10, 4)",across,płoż,8
19,player 2,"(9, 9)",across,syńiu,13
19,player 3,"(4, 8)",across,amidz,7
19,player 4,"(2, 2)",across,kaikem,9
19,player 1,"(10, 6)",down,on,1
19,player 2,"(2, 3)",down,agio,11
19,player 3,"(3, 11)",down,źdzrą,29
19,player 4,"(4, 0)",across,sośic,11
19,player 1,"(10, 4)",down,pche,6
19,player 2,"(13, 1)",across,hewei,12
19,player 3,"(11, 2)",across,ręc,16
19,player 4,"(4, 0)",down,struwaj,33
19,player 1,"(9, 13)",down,uz,1
19,player 2,"(0, 7)",across,zlotó,10
19,player 3,"(14, 5)",across,nif,18
19,player 4,"(8, 3)",across,regip,6
19,player 1,"(6, 13)",down,wkluz,5
19,player 2,"(9, 2)",down,parte,7
19,player 3,"(6, 4)",across,dan,4
19,player 4,"(7, 0)",across,ued,3
19,player 1,"(0, 9)",down,on,1
19,player 2,"(0, 10)",down,tyj,5
20,player 1,"(4, 8)",down,zeźę,16
20,player 1,"(0, 7)",down,jasyu,21
20,player 2,"(7, 5)",across,udręk,16
20,player 3,"(3, 3)",across,lińcy,16
20,player 4,"(6, 6)",down,zduszał,10
20,player 1,"(6, 6)",down,zduszałe,1
20,player 2,"(13, 1)",across,ścepie,22
20,player 3,"(11, 3)",across,ósma,18
20,player 4,"(1, 1)",across,wypomia,18
20,player 1,"(10, 3)",down,tó,2
20,player 2,"(1, 1)",down,wydrwj,9
20,player 3,"(6, 0)",down,aloh,15
20,player 4,"(0, 4)",down,fonią,16
20,player 1,"(8, 3)",down,mitó,3
20,player 2,"(2, 7)",across,stilb,8
20,player 3,"(1, 11)",down,zbecała,11
20,player 4,"(10, 6)",across,zadbni,9
20,player 1,"(10, 10)",down,nati,4
20,player 2,"(13, 8)",across,zwinne,10
20,player 3,"(8, 13)",down,pergoe,8
20,player 4,"(1, 11)",across,zyg,10
20,player 1,"(12, 1)",down,eś,1
20,player 2,"(5, 11)",across,ażi,6
20,player 3,"(2, 0)",across,ny,1
20,player 4,"(0, 7)",across,jakl,5
20,player 1,"(10, 8)",down,do,1
20,player 4,"(4, 0)",across,ars,2
20,player 1,"(9, 8)",down,odo,1
20,player 3,"(9, 8)",down,odorz,1
20,player 1,"(5, 13)",down,iw,1
20,player 1,"(4, 13)",down,hiw,3
21,player 1,"(4, 8)",down,zsyf,9
21,player 1,"(7, 8)",across,fris,3
21,player 2,"(7, 11)",down,siakii,8
21,player 3,"(10, 6)",across,dobytk,12
21,player 4,"(5, 8)",across,schłóź,19
21,player 1,"(10, 7)",down,on,1
