game_number,player,start_pos,direction,word,score
1,player 1,"(8, 6)",down,sągi,4
1,player 3,"(13, 12)",across,ny,1
2,player 1,"(7, 7)",across,real,10
2,player 1,"(5, 9)",down,chałk,10
2,player 2,"(5, 5)",across,falic,9
2,player 3,"(6, 11)",down,pugnał,19
2,player 4,"(10, 10)",across,kacó,11
2,player 1,"(2, 6)",down,odtaj,8
2,player 2,"(2, 5)",across,modź,13
2,player 3,"(0, 7)",down,bad,12
2,player 4,"(0, 5)",across,webie,4
2,player 1,"(6, 11)",across,pać,7
2,player 2,"(1, 12)",down,rodowa,7
2,player 3,"(1, 10)",across,girk,12
2,player 4,"(9, 5)",across,stoik,5
2,player 1,"(3, 9)",across,zmyd,9
2,player 2,"(7, 5)",down,buszoi,9
2,player 3,"(11, 0)",across,nieesoe,8
2,player 4,"(9, 2)",down,zjeżm,16
2,player 1,"(7, 0)",down,czynne,21
2,player 2,"(1, 1)",across,tswna,12
2,player 3,"(0, 3)",down,rwań,23
2,player 4,"(3, 0)",across,ślińy,10
2,player 1,"(13, 1)",across,śmią,12
2,player 2,"(4, 12)",across,on,1
2,player 3,"(3, 10)",down,mh,6
2,player 4,"(9, 13)",down,rós,2
2,player 1,"(7, 3)",across,pab,3
2,player 2,"(6, 3)",down,wpę,6
2,player 3,"(6, 1)",across,piw,2
3,player 1,"(7, 7)",across,operla,16
3,player 1,"(2, 9)",down,wróżoe,13
3,player 2,"(0, 7)",down,perwiyno,74
3,player 3,"(6, 12)",down,hazzni,7
3,player 4,"(7, 10)",down,razuo,9
3,player 1,"(1, 3)",across,omińe,11
3,player 2,"(4, 0)",across,pucekami,63
3,player 3,"(11, 8)",across,naośi,17
3,player 4,"(4, 0)",down,poorani,18
3,player 1,"(0, 1)",down,bastu,14
3,player 2,"(3, 5)",down,garbić,14
3,player 3,"(3, 7)",across,werwa,5
3,player 4,"(0, 0)",across,dbj,15
3,player 1,"(3, 3)",down,lejni,11
3,player 2,"(0, 7)",across,pchli,8
3,player 3,"(9, 0)",across,nefy,8
3,player 4,"(10, 8)",down,inkę,8
3,player 1,"(2, 11)",down,tatł,7
3,player 2,"(2, 11)",across,tą,10
3,player 3,"(10, 5)",across,gasidu,7
3,player 4,"(6, 5)",across,ban,1
3,player 1,"(0, 7)",across,pchlicm,4
3,player 2,"(9, 6)",down,zamyd,7
3,player 3,"(0, 13)",down,my,4
3,player 3,"(4, 11)",across,tkw,3
3,player 4,"(3, 13)",down,ewe,2
4,player 1,"(7, 7)",across,zupoa,16
4,player 1,"(4, 10)",down,helowe,11
4,player 2,"(6, 7)",down,szyzie,6
4,player 3,"(11, 3)",across,dobrej,14
4,player 4,"(6, 3)",across,kadys,7
4,player 1,"(3, 3)",down,kwokce,11
4,player 2,"(10, 4)",down,golż,13
4,player 3,"(13, 0)",across,zraźż,22
4,player 4,"(7, 0)",across,ćmic,27
4,player 1,"(3, 2)",across,skrętc,11
4,player 2,"(0, 7)",down,unici,18
4,player 3,"(1, 2)",down,rós,10
4,player 4,"(1, 7)",across,nawleką,24
4,player 1,"(1, 12)",down,kłem,9
4,player 2,"(1, 1)",across,frazi,16
4,player 3,"(5, 1)",down,mimozy,7
4,player 4,"(9, 9)",across,geste,7
4,player 1,"(9, 12)",down,trwoń,11
4,player 2,"(4, 13)",down,hajc,9
4,player 3,"(12, 9)",across,bopoi,7
4,player 4,"(9, 0)",across,łza,4
4,player 1,"(5, 10)",across,eś,5
4,player 2,"(0, 13)",down,tą,2
4,player 3,"(12, 2)",down,aa,2
4,player 4,"(0, 9)",down,dwa,3
4,player 1,"(0, 1)",down,pf,2
4,player 2,"(4, 7)",across,in,1
4,player 3,"(11, 10)",down,son,2
4,player 4,"(8, 5)",across,any,2
4,player 1,"(4, 8)",down,ny,2
4,player 4,"(5, 6)",down,ny,1
5,player 1,"(7, 7)",across,paiż,18
5,player 1,"(7, 8)",down,aigu,7
5,player 2,"(10, 6)",across,tiulk,9
5,player 4,"(8, 6)",down,pytą,9
5,player 1,"(11, 1)",across,swadźą,16
5,player 2,"(9, 1)",down,haska,14
5,player 3,"(9, 4)",down,wód,11
5,player 4,"(5, 0)",down,tyłem,30
5,player 1,"(3, 10)",down,męczż,15
5,player 2,"(3, 8)",across,fimf,21
5,player 3,"(5, 0)",across,teneso,5
5,player 4,"(2, 3)",down,dnieć,12
5,player 1,"(0, 1)",down,zeloce,14
5,player 2,"(0, 0)",across,szałotw,24
5,player 3,"(13, 1)",across,amboni,8
5,player 4,"(5, 7)",across,gryczk,9
5,player 1,"(14, 6)",across,nawiń,30
5,player 2,"(2, 0)",across,ślide,8
5,player 3,"(0, 6)",down,webea,6
5,player 4,"(4, 12)",down,akij,5
5,player 1,"(11, 10)",across,ups,10
5,player 2,"(7, 0)",across,ław,2
5,player 4,"(11, 11)",down,prr,2
5,player 1,"(4, 12)",across,aj,3
5,player 2,"(6, 12)",across,in,1
5,player 3,"(1, 13)",down,zryj,8
5,player 4,"(4, 5)",across,da,2
5,player 1,"(9, 10)",down,oku,1
6,player 1,"(7, 7)",across,zań,18
6,player 1,"(4, 7)",down,wlezę,9
6,player 2,"(4, 3)",across,skrawano,60
6,player 3,"(1, 3)",down,scysa,10
6,player 4,"(5, 0)",across,jeja,7
6,player 1,"(3, 0)",down,bejmwi,24
6,player 2,"(3, 10)",across,duć,17
6,player 3,"(1, 1)",across,posmace,18
6,player 4,"(0, 5)",down,łat,5
6,player 1,"(0, 7)",down,yer,9
6,player 2,"(4, 5)",down,rozorani,57
6,player 3,"(11, 3)",across,dżizi,13
6,player 4,"(8, 3)",down,hebd,7
6,player 1,"(7, 0)",across,woź,10
6,player 2,"(1, 12)",down,aśći,12
6,player 3,"(1, 9)",across,pekan,12
6,player 4,"(0, 14)",down,ny,9
6,player 1,"(10, 7)",down,fils,8
6,player 2,"(10, 7)",across,flamy,8
6,player 3,"(6, 11)",down,ogóry,10
6,player 4,"(13, 5)",across,naspawni,58
6,player 1,"(9, 9)",down,gazda,6
6,player 2,"(4, 13)",down,włu,7
6,player 3,"(0, 14)",down,nysą,6
6,player 1,"(8, 10)",across,tó,2
6,player 2,"(9, 1)",across,kie,3
6,player 3,"(3, 0)",across,bety,3
6,player 1,"(9, 1)",down,kico,4
6,player 3,"(0, 13)",down,in,1
7,player 1,"(7, 7)",across,yaria,12
7,player 1,"(6, 11)",down,wałoaty,14
7,player 2,"(6, 8)",down,łabuńsim,67
7,player 3,"(12, 2)",across,posesji,11
7,player 4,"(5, 4)",down,zacielas,61
7,player 1,"(8, 1)",across,aśći,12
7,player 2,"(13, 1)",across,pf,14
7,player 3,"(2, 3)",down,węcu,19
7,player 4,"(12, 10)",across,wyżg,14
7,player 1,"(7, 0)",across,da,9
7,player 2,"(9, 13)",down,bloge,14
7,player 3,"(2, 0)",across,dziwko,8
7,player 4,"(0, 1)",down,tezą,16
7,player 1,"(10, 1)",across,zielny,6
7,player 2,"(10, 10)",across,hacl,8
7,player 3,"(0, 0)",across,sterci,18
7,player 4,"(5, 2)",across,huzrów,10
7,player 1,"(4, 6)",across,tikim,10
7,player 2,"(1, 9)",down,ganim,7
7,player 3,"(2, 8)",across,zaznje,10
7,player 4,"(6, 11)",across,woź,10
7,player 1,"(2, 11)",down,ny,6
7,player 2,"(1, 13)",down,nerp,8
7,player 3,"(0, 5)",down,ibo,3
7,player 4,"(0, 8)",across,loka,6
7,player 1,"(10, 0)",across,dzielny,2
7,player 3,"(9, 6)",down,ny,1
8,player 1,"(7, 7)",across,korekt,18
8,player 1,"(5, 10)",down,wleczm,10
8,player 2,"(10, 11)",down,ufał,22
8,player 3,"(12, 10)",across,żab,11
8,player 4,"(6, 8)",down,pozwań,11
8,player 1,"(0, 11)",down,anemie,11
8,player 2,"(1, 9)",across,panek,12
8,player 3,"(10, 4)",across,słona,7
8,player 4,"(1, 13)",down,kapeli,7
8,player 1,"(0, 9)",down,spągi,10
8,player 2,"(6, 14)",down,wódze,30
8,player 3,"(9, 5)",down,słodź,13
8,player 4,"(0, 3)",across,amaryis,24
8,player 1,"(4, 6)",across,hisi,5
8,player 2,"(1, 1)",across,dbj,16
8,player 3,"(1, 2)",down,bicio,6
8,player 4,"(3, 0)",across,cycuś,16
8,player 1,"(3, 0)",down,cynac,18
8,player 2,"(12, 2)",across,tyld,8
8,player 3,"(5, 3)",down,naorz,5
8,player 4,"(7, 2)",across,togę,10
8,player 1,"(11, 3)",down,ny,3
8,player 2,"(6, 0)",across,aj,3
8,player 3,"(2, 4)",down,eś,1
8,player 4,"(3, 7)",down,hiw,4
8,player 1,"(0, 5)",down,aa,1
8,player 2,"(9, 7)",across,iw,1
9,player 1,"(7, 7)",across,poupin,20
9,player 1,"(3, 8)",down,mirtoi,7
9,player 2,"(3, 8)",across,masóek,18
9,player 3,"(0, 13)",down,nałkń,24
9,player 4,"(6, 10)",down,opajj,11
9,player 1,"(1, 8)",across,surdya,9
9,player 2,"(5, 6)",across,myrr,5
9,player 3,"(7, 12)",down,nitecko,11
9,player 4,"(13, 11)",across,woź,20
9,player 1,"(0, 6)",across,dwa,12
9,player 2,"(4, 6)",down,imę,6
9,player 3,"(4, 3)",across,enci,5
9,player 4,"(0, 3)",down,ciżbe,17
9,player 1,"(1, 1)",across,ślink,20
9,player 2,"(6, 4)",across,łzę,4
9,player 3,"(14, 8)",across,myte,7
9,player 4,"(10, 4)",across,wydawaj,9
9,player 1,"(9, 6)",down,gdez,5
9,player 2,"(9, 4)",down,lwią,8
9,player 3,"(12, 0)",across,oćpną,12
9,player 4,"(0, 10)",down,groso,6
9,player 1,"(8, 0)",down,afero,8
9,player 2,"(5, 1)",down,laha,7
9,player 3,"(6, 1)",across,as,1
9,player 4,"(9, 2)",across,bal,4
9,player 3,"(0, 1)",down,eś,1
9,player 4,"(10, 9)",down,as,1
10,player 1,"(7, 7)",across,odore,12
10,player 1,"(3, 11)",down,łapiey,15
10,player 2,"(4, 7)",across,ciekan,9
10,player 3,"(0, 7)",down,maźic,36
10,player 4,"(1, 2)",across,mugoka,11
10,player 1,"(0, 3)",down,nusjryci,66
10,player 2,"(7, 0)",across,żeni,21
10,player 3,"(4, 2)",across,orfa,12
10,player 4,"(3, 5)",down,pardą,10
10,player 1,"(7, 7)",down,okaze,5
10,player 2,"(6, 9)",down,sośie,8
10,player 3,"(11, 3)",across,ległe,13
10,player 4,"(10, 4)",down,heló,13
10,player 1,"(13, 0)",across,zwidó,10
10,player 2,"(3, 0)",down,utajż,9
10,player 3,"(10, 9)",across,eten,6
10,player 4,"(11, 0)",down,pęz,7
10,player 1,"(0, 7)",across,milsi,5
10,player 2,"(10, 11)",down,erb,6
10,player 3,"(12, 10)",across,zbyt,7
10,player 4,"(9, 6)",across,sańi,8
10,player 1,"(0, 10)",down,son,2
10,player 2,"(7, 1)",down,ezom,4
10,player 3,"(5, 0)",across,aa,1
10,player 4,"(10, 1)",across,my,2
10,player 1,"(9, 12)",across,iw,2
10,player 2,"(6, 5)",across,da,1
10,player 4,"(6, 11)",across,iw,1
10,player 1,"(3, 0)",across,uz,1
10,player 4,"(3, 9)",down,we,1
11,player 1,"(7, 7)",across,lasagom,66
11,player 1,"(5, 10)",down,wganań,20
11,player 2,"(7, 13)",down,mroźy,13
11,player 3,"(1, 11)",down,darłe,10
11,player 4,"(0, 7)",across,fanzo,27
11,player 1,"(2, 7)",across,wlizać,17
11,player 2,"(4, 7)",down,cyklikw,8
11,player 3,"(10, 5)",across,jawż,9
11,player 4,"(6, 5)",down,osieją,9
11,player 1,"(6, 0)",across,gameto,9
11,player 2,"(6, 0)",down,gibce,21
11,player 3,"(11, 1)",across,tępsą,14
11,player 4,"(1, 3)",down,huśane,23
11,player 1,"(1, 0)",across,druhy,16
11,player 2,"(9, 0)",across,czónie,8
11,player 3,"(11, 1)",down,tyk,8
11,player 4,"(4, 0)",across,łabah,13
11,player 1,"(5, 5)",down,rosiejąej,5
11,player 2,"(0, 0)",down,edt,9
11,player 3,"(11, 11)",across,opy,5
11,player 4,"(8, 3)",down,in,1
11,player 1,"(9, 9)",across,nam,3
11,player 2,"(13, 1)",across,kic,3
11,player 3,"(12, 5)",across,esce,4
11,player 1,"(2, 9)",down,iw,1
11,player 2,"(8, 9)",across,on,1
11,player 3,"(3, 1)",down,da,2
12,player 1,"(7, 7)",across,słys,14
12,player 1,"(4, 10)",down,gruski,13
12,player 2,"(5, 6)",across,wyżarz,10
12,player 3,"(9, 6)",across,zatlij,9
12,player 4,"(0, 7)",down,dłoicy,18
12,player 1,"(2, 7)",across,oberek,10
12,player 2,"(0, 12)",down,lekó,8
12,player 3,"(9, 6)",down,zgińe,12
12,player 4,"(11, 3)",across,walić,12
12,player 1,"(9, 11)",down,jaźń,28
12,player 2,"(13, 1)",across,nizane,10
12,player 3,"(3, 3)",across,hanyi,13
12,player 4,"(1, 4)",down,amadnie,10
12,player 1,"(7, 1)",across,bitej,9
12,player 2,"(1, 1)",across,łeza,10
12,player 3,"(4, 2)",down,sępis,9
12,player 4,"(9, 4)",down,imaca,7
12,player 1,"(0, 9)",across,forla,8
12,player 2,"(1, 2)",down,eś,10
12,player 3,"(9, 9)",down,loop,4
12,player 4,"(5, 8)",down,żuł,3
12,player 2,"(0, 5)",across,pąd,7
12,player 3,"(4, 1)",across,as,1
12,player 4,"(4, 0)",across,ras,1
12,player 1,"(3, 1)",down,da,2
12,player 2,"(5, 6)",across,wyżarzoe,2
12,player 3,"(5, 12)",down,ooiy,4
12,player 4,"(4, 13)",down,wen,2
13,player 1,"(7, 7)",across,orane,10
13,player 1,"(3, 7)",down,półnone,13
13,player 2,"(5, 10)",down,ćpnij,12
13,player 3,"(3, 6)",across,apaszc,10
13,player 4,"(2, 2)",across,brdya,12
13,player 1,"(1, 3)",down,zraźnk,16
13,player 2,"(5, 0)",across,gwaniy,8
13,player 3,"(3, 0)",down,migmch,30
13,player 4,"(9, 3)",across,takiem,8
13,player 1,"(9, 3)",down,timau,11
13,player 2,"(13, 1)",across,ghuu,18
13,player 3,"(14, 4)",across,zaśwń,24
13,player 4,"(11, 0)",across,ziomoi,5
13,player 1,"(4, 5)",down,byt,5
13,player 2,"(0, 11)",down,lsącą,13
13,player 3,"(0, 8)",down,dżda,9
13,player 4,"(0, 7)",across,edt,9
13,player 1,"(1, 10)",across,esce,8
13,player 2,"(12, 5)",across,werpnę,10
13,player 3,"(0, 13)",down,jeloka,9
13,player 4,"(5, 14)",down,szosy,18
13,player 1,"(9, 1)",down,efi,6
13,player 2,"(3, 0)",across,my,2
13,player 4,"(9, 6)",down,iw,1
13,player 1,"(11, 9)",down,on,1
14,player 1,"(7, 7)",across,gażo,20
14,player 1,"(6, 8)",down,hakuą,13
14,player 2,"(6, 10)",down,woź,10
14,player 3,"(10, 2)",across,wypicuą,11
14,player 4,"(8, 2)",down,pawie,6
14,player 1,"(12, 0)",across,nietycie,60
14,player 2,"(1, 11)",down,zrosze,8
14,player 3,"(4, 8)",across,bełsim,13
14,player 4,"(0, 13)",down,flegmise,68
14,player 1,"(10, 7)",down,ujeś,8
14,player 2,"(0, 9)",down,skaleń,13
14,player 3,"(0, 7)",across,jasł,21
14,player 4,"(8, 0)",across,napawć,10
14,player 1,"(5, 0)",down,drinó,27
14,player 2,"(1, 1)",down,zenza,10
14,player 3,"(2, 1)",across,etroom,9
14,player 4,"(0, 4)",down,frond,11
14,player 1,"(13, 7)",across,ścęci,10
14,player 2,"(7, 12)",down,wyka,6
14,player 3,"(10, 10)",down,tomc,7
14,player 4,"(2, 8)",across,sabr,4
14,player 1,"(2, 6)",down,mado,4
14,player 2,"(0, 3)",across,pf,2
14,player 3,"(11, 10)",across,on,3
14,player 4,"(9, 8)",across,uz,1
14,player 2,"(12, 0)",down,ny,2
14,player 3,"(5, 0)",across,dal,2
15,player 1,"(7, 7)",across,lidow,14
15,player 1,"(7, 11)",down,wiszą,18
15,player 2,"(6, 9)",down,mdłyh,10
15,player 3,"(10, 3)",across,arianah,7
15,player 4,"(9, 3)",down,yamh,11
15,player 1,"(7, 7)",down,lorninu,7
15,player 2,"(13, 6)",across,pucó,9
15,player 3,"(7, 5)",down,dębici,13
15,player 4,"(7, 2)",across,owad,3
15,player 1,"(1, 4)",down,uwieńza,14
15,player 2,"(3, 3)",across,gibski,16
15,player 3,"(1, 1)",across,pakuje,18
15,player 4,"(4, 2)",down,oktod,7
15,player 1,"(3, 6)",down,spyż,9
15,player 2,"(0, 6)",across,wył,15
15,player 3,"(1, 2)",down,aj,6
15,player 4,"(2, 8)",down,wieź,11
15,player 1,"(2, 8)",across,waść,12
15,player 2,"(4, 8)",across,estre,7
15,player 3,"(3, 12)",down,leli,5
15,player 4,"(12, 1)",across,och,5
15,player 1,"(14, 3)",across,tonf,9
15,player 2,"(11, 1)",down,moa,6
15,player 3,"(6, 12)",across,in,1
15,player 4,"(9, 1)",down,gemoa,4
15,player 1,"(13, 0)",across,aa,1
15,player 2,"(8, 11)",across,in,1
15,player 3,"(1, 10)",down,eś,1
16,player 1,"(7, 7)",across,sitarzm,64
16,player 1,"(1, 13)",down,balotam,20
16,player 2,"(5, 9)",down,fetue,10
16,player 3,"(9, 8)",across,pełtj,10
16,player 4,"(9, 11)",down,tagie,12
16,player 1,"(3, 11)",across,żul,18
16,player 2,"(13, 10)",across,seny,8
16,player 3,"(0, 11)",down,czyżoi,7
16,player 4,"(0, 7)",across,demac,18
16,player 1,"(0, 8)",down,erraą,8
16,player 2,"(3, 3)",across,honwda,14
16,player 3,"(2, 4)",down,polane,9
16,player 4,"(7, 0)",across,wróce,27
16,player 1,"(7, 3)",down,chalao,10
16,player 2,"(12, 2)",across,łosic,10
16,player 3,"(3, 6)",down,woź,10
16,player 4,"(10, 1)",across,kolę,13
16,player 1,"(5, 0)",across,sypka,7
16,player 2,"(1, 1)",down,zjazy,12
16,player 3,"(8, 6)",down,zwinc,4
16,player 4,"(1, 1)",across,zeń,8
16,player 1,"(2, 10)",across,my,2
16,player 2,"(4, 10)",across,do,4
16,player 3,"(10, 6)",across,iw,1
16,player 4,"(11, 8)",across,bing,5
16,player 1,"(9, 5)",across,iw,1
16,player 2,"(6, 4)",across,ny,2
16,player 3,"(7, 0)",down,we,1
17,player 1,"(7, 7)",across,wen,6
17,player 1,"(6, 8)",down,bety,7
17,player 2,"(7, 10)",down,galó,13
17,player 3,"(9, 3)",across,pochry,9
17,player 4,"(9, 3)",down,prące,19
17,player 1,"(10, 0)",across,wżer,7
17,player 2,"(13, 1)",across,cred,10
17,player 3,"(14, 4)",across,obi,5
17,player 4,"(7, 0)",down,omywli,24
17,player 1,"(10, 9)",across,kósko,6
17,player 2,"(7, 13)",down,depotmi,20
17,player 3,"(14, 4)",across,obiwzy,12
17,player 4,"(6, 5)",down,lincz,5
17,player 1,"(4, 14)",down,sira,12
17,player 2,"(12, 9)",across,płońm,19
17,player 3,"(1, 13)",down,tasa,10
17,player 4,"(10, 11)",down,shoj,12
17,player 1,"(6, 1)",across,gazel,6
17,player 2,"(2, 10)",across,ołga,10
17,player 3,"(2, 2)",down,manian,8
17,player 4,"(3, 2)",across,auku,14
17,player 1,"(0, 11)",down,siłę,17
17,player 2,"(1, 4)",down,fake,8
17,player 4,"(9, 7)",down,raźa,11
17,player 1,"(8, 10)",across,aj,3
17,player 2,"(12, 5)",across,dwa,3
17,player 4,"(4, 1)",across,on,1
17,player 1,"(8, 0)",across,my,2
18,player 1,"(7, 7)",across,zonę,16
18,player 1,"(3, 9)",down,kazany,7
18,player 2,"(3, 5)",across,polókom,17
18,player 3,"(0, 11)",down,źgam,13
18,player 4,"(1, 9)",across,tagin,8
18,player 1,"(0, 7)",down,edylo,18
18,player 2,"(1, 13)",down,nutaji,10
18,player 3,"(6, 14)",down,włu,21
18,player 4,"(0, 5)",across,gdez,6
18,player 1,"(3, 5)",down,praser,5
18,player 2,"(5, 9)",across,zią,6
18,player 3,"(7, 0)",across,mknije,27
18,player 4,"(6, 2)",down,śnć,11
18,player 1,"(9, 4)",across,szap,5
18,player 2,"(9, 4)",down,słowa,9
18,player 3,"(13, 0)",across,bycza,16
18,player 4,"(11, 3)",across,cors,8
18,player 1,"(9, 6)",down,absmk,7
18,player 2,"(5, 0)",down,nimfy,9
18,player 3,"(4, 2)",across,cher,7
18,player 4,"(6, 12)",down,pront,7
18,player 1,"(1, 2)",down,wlec,6
18,player 2,"(1, 0)",across,nawiń,18
18,player 3,"(12, 6)",across,misie,4
18,player 4,"(11, 9)",down,liż,7
18,player 1,"(10, 10)",across,edt,4
18,player 2,"(10, 11)",down,da,3
18,player 1,"(3, 1)",across,we,1
18,player 2,"(3, 0)",across,ewe,1
19,player 1,"(7, 7)",across,bipeami,72
19,player 1,"(6, 11)",down,parysc,12
19,player 2,"(10, 7)",across,kipesem,10
19,player 3,"(9, 13)",down,omyło,14
19,player 4,"(9, 8)",down,hileo,7
19,player 1,"(12, 7)",across,befk,10
19,player 2,"(5, 7)",down,dyby,6
19,player 3,"(0, 8)",down,girlsa,8
19,player 4,"(0, 6)",across,nogca,15
19,player 1,"(2, 7)",across,gridah,13
19,player 2,"(6, 1)",across,lizałoy,9
19,player 3,"(2, 3)",down,tujoz,15
19,player 4,"(1, 11)",down,wańk,24
19,player 1,"(5, 4)",down,namodźe,25
19,player 2,"(11, 2)",across,rzesą,10
19,player 3,"(2, 0)",across,tintę,10
19,player 4,"(0, 1)",down,aciów,18
19,player 1,"(0, 0)",across,żarnu,30
19,player 2,"(9, 2)",down,teraj,8
19,player 3,"(13, 0)",across,sejsz,8
19,player 4,"(4, 11)",across,kiś,6
19,player 1,"(9, 4)",across,da,1
19,player 2,"(10, 1)",across,we,1
19,player 3,"(4, 0)",down,iw,1
19,player 4,"(5, 7)",across,dan,1
19,player 2,"(12, 0)",down,as,1
20,player 1,"(7, 7)",across,iła,10
20,player 1,"(7, 8)",down,łonoą,8
20,player 2,"(10, 7)",across,locj,10
20,player 3,"(3, 9)",down,żomia,9
20,player 4,"(4, 9)",across,ośla,13
20,player 1,"(2, 11)",down,palmati,11
20,player 2,"(2, 10)",across,kpę,12
20,player 3,"(5, 6)",across,złym,6
20,player 4,"(0, 7)",down,ujawił,27
20,player 1,"(1, 3)",across,folije,10
20,player 2,"(0, 4)",down,bohr,7
20,player 3,"(3, 1)",across,kadry,11
20,player 4,"(1, 1)",down,gekna,12
20,player 1,"(5, 0)",down,duć,24
20,player 2,"(5, 0)",across,dań,7
20,player 3,"(8, 10)",across,bing,7
20,player 4,"(8, 12)",down,nepoce,8
20,player 1,"(7, 3)",across,zwróiła,8
20,player 2,"(13, 8)",across,spiteo,14
20,player 3,"(7, 4)",down,wysadk,9
20,player 4,"(12, 1)",across,arekwym,9
20,player 1,"(11, 11)",across,son,4
20,player 2,"(10, 1)",down,szai,6
20,player 3,"(10, 1)",across,sztac,5
20,player 4,"(11, 6)",down,ny,1
20,player 1,"(0, 12)",down,erę,2
20,player 2,"(0, 10)",across,wieź,11
20,player 3,"(3, 3)",down,do,1
20,player 1,"(12, 5)",down,we,1
20,player 2,"(11, 0)",across,uz,3
21,player 1,"(7, 7)",across,pogód,22
21,player 1,"(6, 8)",down,doketa,8
21,player 2,"(10, 4)",across,illit,7
21,player 3,"(7, 11)",down,dopnę,19
21,player 4,"(7, 5)",down,fiali,8
21,player 1,"(8, 1)",across,ranci,5
21,player 2,"(6, 1)",down,zgryzies,70
21,player 3,"(2, 3)",down,rysowane,61
21,player 4,"(11, 1)",across,ird,7
21,player 1,"(4, 0)",across,niesłań,17
21,player 2,"(0, 1)",down,lajki,16
21,player 3,"(1, 0)",across,paź,11
21,player 4,"(9, 8)",across,eś,5
21,player 1,"(13, 0)",across,usąz,9
21,player 2,"(0, 5)",down,ekstaz,7
21,player 3,"(0, 3)",across,nieba,18
21,player 4,"(4, 9)",down,ożog,7
21,player 1,"(4, 9)",across,oszwb,7
21,player 2,"(1, 13)",down,comba,12
21,player 3,"(2, 9)",across,techo,11
21,player 4,"(2, 3)",across,rosłe,5
21,player 1,"(9, 0)",down,mu,5
21,player 2,"(11, 8)",across,aj,3
21,player 3,"(8, 11)",across,oćm,8
21,player 4,"(8, 13)",down,mh,3
21,player 1,"(0, 9)",down,pyt,4
21,player 3,"(10, 11)",across,ny,2
21,player 4,"(0, 9)",across,pani,3
22,player 1,"(7, 7)",across,sośiku,24
22,player 1,"(5, 10)",down,ubieliła,65
22,player 2,"(10, 7)",across,ołyień,14
22,player 3,"(11, 3)",across,wygon,10
22,player 4,"(6, 4)",down,metopy,10
22,player 1,"(7, 0)",across,dyble,27
22,player 2,"(1, 12)",down,ikawzmu,10
22,player 3,"(12, 10)",across,achó,13
22,player 4,"(4, 0)",down,dyrdaj,9
22,player 1,"(1, 1)",down,pcha,16
22,player 2,"(1, 7)",across,areanie,12
22,player 3,"(0, 3)",across,atiia,18
22,player 4,"(3, 8)",across,ćmiąa,24
22,player 1,"(0, 3)",down,aldę,19
22,player 2,"(11, 13)",down,lóź,18
22,player 3,"(12, 0)",across,owse,5
22,player 4,"(6, 4)",across,mże,6
22,player 1,"(9, 2)",across,grone,6
22,player 2,"(0, 5)",down,ikstj,8
22,player 3,"(9, 8)",down,płoci,6
22,player 4,"(13, 7)",across,nif,6
22,player 1,"(0, 9)",down,we,1
22,player 2,"(0, 11)",down,in,1
22,player 3,"(4, 4)",across,aj,2
22,player 4,"(11, 0)",down,son,2
23,player 1,"(7, 7)",across,sazaie,12
23,player 1,"(7, 9)",down,zaleź,13
23,player 2,"(5, 8)",down,żga,8
23,player 3,"(6, 11)",down,pidżakwi,62
23,player 4,"(13, 7)",across,nakąię,14
