game_number,player,start_pos,direction,word,score
5,player 1,"(7, 0)",across,pacial,21
5,player 2,"(6, 3)",down,filtze,13
5,player 3,"(11, 0)",across,synere,6
5,player 4,"(6, 0)",down,upią,9
5,player 1,"(3, 0)",across,znikas,3
5,player 2,"(0, 0)",down,bioz,15
5,player 3,"(10, 7)",down,aj,3
5,player 4,"(11, 1)",down,yer,4
5,player 1,"(0, 5)",down,iw,1
5,player 2,"(0, 11)",across,do,1
5,player 2,"(6, 11)",down,ny,1
6,player 1,"(7, 7)",across,synci,14
6,player 1,"(3, 11)",down,hażaie,17
6,player 2,"(4, 7)",across,palmati,12
6,player 3,"(1, 13)",down,jaziu,16
6,player 4,"(3, 8)",down,gad,5
6,player 1,"(5, 14)",down,zocy,18
6,player 2,"(7, 9)",down,nabywas,9
6,player 3,"(11, 7)",across,hewei,8
6,player 4,"(2, 12)",across,da,4
6,player 1,"(12, 11)",across,nif,8
6,player 2,"(10, 13)",down,elfk,10
6,player 3,"(10, 3)",across,kiśćm,12
6,player 4,"(10, 4)",down,ird,3
6,player 1,"(7, 3)",down,zośk,7
6,player 2,"(7, 0)",across,wpęził,33
6,player 3,"(7, 0)",down,wyłąz,11
6,player 4,"(3, 4)",down,terrin,7
6,player 1,"(3, 2)",across,jute,13
6,player 2,"(0, 2)",down,twój,13
6,player 3,"(5, 3)",across,groń,11
6,player 4,"(0, 1)",across,otaw,3
6,player 1,"(12, 2)",across,ladao,7
6,player 2,"(13, 5)",across,aneksi,6
6,player 3,"(10, 12)",across,we,1
6,player 4,"(6, 7)",down,pss,3
6,player 1,"(6, 11)",across,as,1
6,player 1,"(9, 12)",down,iw,1
7,player 1,"(7, 7)",across,muzea,16
7,player 1,"(4, 10)",down,leże,10
7,player 2,"(4, 6)",across,cynglw,9
7,player 3,"(0, 7)",down,echiy,21
7,player 4,"(2, 0)",across,bywalcah,61
7,player 1,"(0, 0)",down,hubk,24
7,player 2,"(0, 2)",across,okręte,11
7,player 3,"(2, 2)",down,woź,10
7,player 4,"(7, 9)",down,zwieś,8
7,player 1,"(10, 4)",across,sialoej,13
7,player 2,"(1, 11)",down,łzow,7
7,player 3,"(1, 9)",across,połaz,10
7,player 4,"(9, 6)",down,nabij,8
7,player 1,"(12, 2)",across,lastik,10
7,player 2,"(11, 3)",down,ład,11
7,player 3,"(8, 11)",across,ató,8
7,player 4,"(2, 4)",down,lepsy,8
7,player 1,"(6, 1)",across,odrynm,7
7,player 2,"(5, 1)",down,podymi,9
7,player 3,"(1, 13)",down,zwiani,5
7,player 4,"(1, 9)",down,pf,5
7,player 1,"(8, 12)",down,trasa,5
7,player 2,"(8, 0)",across,ny,1
7,player 3,"(5, 12)",across,in,1
7,player 4,"(12, 11)",across,zań,8
7,player 1,"(6, 14)",down,we,3
7,player 4,"(0, 3)",down,kra,1
8,player 1,"(7, 7)",across,opóje,24
8,player 1,"(3, 11)",down,ciute,12
8,player 2,"(4, 7)",across,finkie,12
8,player 3,"(0, 7)",down,amorfa,18
8,player 4,"(2, 3)",across,hurmo,9
8,player 1,"(1, 4)",down,pudź,22
8,player 2,"(0, 5)",across,gwałć,13
8,player 3,"(7, 7)",down,okrzyn,7
8,player 4,"(12, 4)",across,kolnęł,13
8,player 1,"(10, 6)",across,dzicże,15
8,player 2,"(10, 4)",down,bok,7
8,player 3,"(5, 5)",across,ssaw,3
8,player 4,"(8, 3)",across,asysk,5
8,player 1,"(7, 0)",across,gazda,24
8,player 2,"(11, 2)",across,hao,6
8,player 3,"(9, 11)",down,leńcm,25
8,player 4,"(13, 10)",across,emot,8
8,player 1,"(5, 0)",down,migniey,8
8,player 2,"(3, 9)",down,any,3
8,player 3,"(8, 13)",down,ariett,6
8,player 4,"(6, 11)",across,tną,6
8,player 1,"(10, 0)",across,eś,5
8,player 3,"(7, 3)",down,dan,1
8,player 4,"(5, 2)",down,biz,4
8,player 1,"(11, 2)",down,hao,3
8,player 4,"(9, 2)",across,in,1
9,player 1,"(7, 7)",across,derd,12
9,player 1,"(7, 10)",down,darśną,18
9,player 2,"(10, 3)",across,weseałaś,60
9,player 3,"(3, 8)",down,żbczek,13
9,player 4,"(7, 3)",down,stówy,14
9,player 1,"(11, 2)",down,mh,8
9,player 2,"(5, 5)",down,kageista,59
9,player 3,"(3, 8)",across,żyźico,17
9,player 4,"(7, 0)",across,gzis,15
9,player 1,"(0, 13)",down,onuo,10
9,player 2,"(1, 11)",down,zsikać,11
9,player 3,"(10, 1)",down,home,14
9,player 4,"(1, 2)",down,opisani,9
9,player 1,"(4, 2)",across,słę,13
9,player 2,"(1, 0)",across,azoli,10
9,player 3,"(0, 0)",down,pawijk,27
9,player 4,"(11, 10)",across,ninj,7
9,player 1,"(12, 4)",across,marli,6
9,player 2,"(2, 4)",across,wlec,6
9,player 3,"(5, 13)",down,europeje,60
9,player 4,"(5, 8)",across,cytaze,5
9,player 1,"(12, 4)",down,my,2
9,player 2,"(6, 4)",across,ban,4
9,player 3,"(8, 5)",across,eś,0
9,player 4,"(7, 0)",down,gad,3
9,player 2,"(13, 0)",across,we,1
10,player 1,"(7, 7)",across,cofas,20
10,player 1,"(4, 10)",down,żadah,16
10,player 2,"(5, 3)",across,apeniska,59
10,player 3,"(0, 7)",down,plewai,21
10,player 4,"(1, 7)",across,ląkeś,13
10,player 1,"(4, 4)",down,opieńo,12
10,player 2,"(7, 0)",across,nonie,12
10,player 3,"(9, 3)",across,woź,10
10,player 4,"(2, 2)",across,mrozie,8
